touchpoint_id,customer_id,region,touchpoint_date,touchpoint_type,channel,journey_stage,session_duration_min,converted,campaign
TP00009388,GM01167,North America,2022-07-24,Website Visit,Online,Advocacy,5.8,0,Black Friday
TP00009389,GM01167,North America,2023-12-23,Ad Click,In-Store,Advocacy,5.5,0,Referral
TP00009390,GM01167,North America,2022-03-09,Website Visit,Mobile App,Purchase,1.5,1,Back to School
TP00009391,GM01167,North America,2023-07-12,App Session,Online,Purchase,6.8,1,Black Friday
TP00009392,GM01167,North America,2022-05-24,Social Media,Mobile App,Advocacy,3.0,0,Back to School
TP00009393,GM01167,North America,2023-04-10,Support Call,Mobile App,Advocacy,3.1,0,Organic
TP00009394,GM01167,North America,2024-03-12,Social Media,Online,Awareness,2.6,0,Organic
TP00009395,GM01168,MENA,2022-05-19,App Session,Mobile App,Consideration,6.2,0,Spring Sale
TP00009396,GM01168,MENA,2022-05-17,Ad Click,Mobile App,Purchase,11.4,1,Organic
TP00009397,GM01168,MENA,2023-04-19,Email Open,Mobile App,Consideration,3.4,1,Spring Sale
TP00009398,GM01168,MENA,2022-10-15,Social Media,Mobile App,Consideration,1.6,0,Black Friday
TP00009399,GM01168,MENA,2023-08-29,Support Call,Online,Retention,0.7,0,Back to School
TP00009400,GM01168,MENA,2022-10-31,Ad Click,In-Store,Awareness,4.0,1,Back to School
TP00009401,GM01168,MENA,2024-04-20,Ad Click,In-Store,Purchase,8.0,0,Spring Sale
TP00009402,GM01168,MENA,2024-04-22,Ad Click,Mobile App,Retention,8.0,0,Organic
TP00009403,GM01168,MENA,2023-09-12,App Session,In-Store,Retention,0.4,0,Organic
TP00009404,GM01169,Central Asia,2024-03-19,Website Visit,Mobile App,Advocacy,5.8,0,Back to School
TP00009405,GM01169,Central Asia,2022-03-30,Store Visit,Online,Retention,5.9,0,Loyalty Push
TP00009406,GM01169,Central Asia,2022-09-21,Social Media,Online,Purchase,0.2,0,Black Friday
TP00009407,GM01169,Central Asia,2022-04-24,Website Visit,In-Store,Consideration,13.7,0,Back to School
TP00009408,GM01169,Central Asia,2023-10-23,App Session,Mobile App,Retention,6.0,0,Black Friday
TP00009409,GM01169,Central Asia,2022-11-21,Support Call,Online,Purchase,0.7,0,Back to School
TP00009410,GM01169,Central Asia,2022-09-29,Search,In-Store,Advocacy,9.9,0,Organic
TP00009411,GM01170,Europe,2023-04-09,Email Open,Online,Purchase,0.1,0,Black Friday
TP00009412,GM01170,Europe,2022-09-11,Social Media,Mobile App,Advocacy,11.6,0,Loyalty Push
TP00009413,GM01171,North America,2022-08-01,Support Call,In-Store,Retention,4.2,0,Organic
TP00009414,GM01171,North America,2022-08-02,Social Media,Mobile App,Retention,4.6,0,Organic
TP00009415,GM01171,North America,2023-03-23,Social Media,Mobile App,Awareness,2.8,0,Organic
TP00009416,GM01171,North America,2024-04-22,Email Open,Mobile App,Consideration,0.4,1,Black Friday
TP00009417,GM01171,North America,2022-12-23,Ad Click,Mobile App,Advocacy,11.3,0,Spring Sale
TP00009418,GM01171,North America,2023-12-04,Email Open,Online,Advocacy,25.0,0,Referral
TP00009419,GM01171,North America,2023-04-09,Search,In-Store,Consideration,3.7,0,Spring Sale
TP00009420,GM01172,Southeast Asia,2023-04-09,Store Visit,Mobile App,Purchase,8.7,0,Back to School
TP00009421,GM01172,Southeast Asia,2023-08-02,App Session,Online,Retention,12.8,0,Spring Sale
TP00009422,GM01172,Southeast Asia,2022-12-18,Email Open,In-Store,Retention,0.9,0,Black Friday
TP00009423,GM01172,Southeast Asia,2024-01-25,Store Visit,Mobile App,Retention,0.3,0,Black Friday
TP00009424,GM01172,Southeast Asia,2023-05-24,Website Visit,Online,Consideration,52.9,0,Organic
TP00009425,GM01172,Southeast Asia,2022-09-30,Store Visit,Online,Consideration,11.4,0,Black Friday
TP00009426,GM01172,Southeast Asia,2023-12-18,Support Call,Online,Consideration,12.8,0,Organic
TP00009427,GM01172,Southeast Asia,2024-04-13,Website Visit,Online,Purchase,6.0,0,Loyalty Push
TP00009428,GM01172,Southeast Asia,2022-02-26,Store Visit,Mobile App,Purchase,0.3,0,Spring Sale
TP00009429,GM01172,Southeast Asia,2023-09-29,Ad Click,Online,Purchase,9.5,0,Organic
TP00009430,GM01172,Southeast Asia,2024-05-21,App Session,In-Store,Advocacy,10.4,0,Referral
TP00009431,GM01172,Southeast Asia,2023-06-18,Search,In-Store,Purchase,7.9,0,Organic
TP00009432,GM01173,North America,2022-03-05,Support Call,In-Store,Consideration,12.1,0,Organic
TP00009433,GM01173,North America,2024-02-21,Website Visit,In-Store,Awareness,3.3,1,Organic
TP00009434,GM01173,North America,2023-12-05,Support Call,Online,Purchase,30.1,0,Spring Sale
TP00009435,GM01173,North America,2022-02-24,Social Media,Mobile App,Awareness,3.3,0,Referral
TP00009436,GM01174,Europe,2023-09-05,Website Visit,Mobile App,Awareness,5.9,0,Spring Sale
TP00009437,GM01174,Europe,2023-01-04,Ad Click,Online,Consideration,1.6,0,Referral
TP00009438,GM01174,Europe,2022-06-14,Search,Mobile App,Awareness,2.0,0,Referral
TP00009439,GM01175,North America,2023-02-21,Website Visit,In-Store,Retention,40.1,0,Back to School
TP00009440,GM01175,North America,2022-05-21,App Session,Online,Awareness,3.8,0,Referral
TP00009441,GM01175,North America,2024-02-13,Ad Click,Online,Retention,7.2,0,Organic
TP00009442,GM01175,North America,2023-01-15,App Session,In-Store,Awareness,13.4,0,Organic
TP00009443,GM01175,North America,2022-10-29,Website Visit,Online,Purchase,1.7,0,Loyalty Push
TP00009444,GM01175,North America,2023-01-10,Search,In-Store,Consideration,5.2,0,Organic
TP00009445,GM01175,North America,2024-01-24,Ad Click,Online,Purchase,3.5,1,Referral
TP00009446,GM01175,North America,2022-02-27,Support Call,Mobile App,Consideration,5.6,0,Referral
TP00009447,GM01175,North America,2023-07-21,Support Call,Mobile App,Consideration,19.9,0,Spring Sale
TP00009448,GM01175,North America,2023-11-26,Website Visit,Online,Retention,4.4,0,Spring Sale
TP00009449,GM01175,North America,2023-04-29,Ad Click,Online,Consideration,5.4,0,Black Friday
TP00009450,GM01175,North America,2023-02-05,Search,Online,Purchase,21.3,1,Organic
TP00009451,GM01176,MENA,2024-03-16,Social Media,Mobile App,Purchase,1.7,0,Loyalty Push
TP00009452,GM01176,MENA,2023-09-25,Social Media,Online,Awareness,1.3,0,Black Friday
TP00009453,GM01176,MENA,2024-01-12,Social Media,In-Store,Purchase,3.4,1,Organic
TP00009454,GM01176,MENA,2023-01-22,Email Open,Mobile App,Consideration,13.2,0,Loyalty Push
TP00009455,GM01176,MENA,2023-06-28,Search,Online,Purchase,3.8,0,Loyalty Push
TP00009456,GM01176,MENA,2024-05-17,Ad Click,Online,Awareness,11.5,0,Loyalty Push
TP00009457,GM01176,MENA,2023-06-21,Ad Click,In-Store,Consideration,5.6,0,Referral
TP00009458,GM01176,MENA,2023-05-26,Email Open,Online,Consideration,6.2,0,Back to School
TP00009459,GM01176,MENA,2024-04-02,Search,Mobile App,Purchase,7.6,1,Black Friday
TP00009460,GM01176,MENA,2022-01-29,Search,Online,Awareness,0.3,0,Organic
TP00009461,GM01176,MENA,2024-05-09,Ad Click,Mobile App,Purchase,4.6,0,Organic
TP00009462,GM01176,MENA,2024-04-07,Website Visit,Online,Consideration,9.1,1,Referral
TP00009463,GM01177,North America,2023-08-09,Email Open,Online,Retention,10.4,0,Organic
TP00009464,GM01177,North America,2023-11-02,Website Visit,Mobile App,Awareness,3.5,0,Spring Sale
TP00009465,GM01177,North America,2023-02-22,Ad Click,Call Center,Consideration,0.5,0,Spring Sale
TP00009466,GM01177,North America,2023-04-20,App Session,Mobile App,Purchase,8.7,1,Spring Sale
TP00009467,GM01177,North America,2023-10-13,Search,Online,Purchase,4.1,0,Black Friday
TP00009468,GM01177,North America,2022-02-20,App Session,Online,Consideration,8.0,0,Spring Sale
TP00009469,GM01177,North America,2022-07-21,Social Media,In-Store,Awareness,11.8,0,Back to School
TP00009470,GM01177,North America,2023-05-14,Social Media,Online,Consideration,12.1,0,Black Friday
TP00009471,GM01177,North America,2023-01-28,Store Visit,Online,Purchase,7.7,0,Organic
TP00009472,GM01177,North America,2022-07-15,Email Open,In-Store,Purchase,22.4,0,Organic
TP00009473,GM01177,North America,2022-07-14,Support Call,Online,Consideration,2.4,0,Spring Sale
TP00009474,GM01177,North America,2022-01-30,Website Visit,Mobile App,Consideration,9.0,0,Spring Sale
TP00009475,GM01177,North America,2022-01-28,Ad Click,Mobile App,Consideration,18.9,0,Spring Sale
TP00009476,GM01177,North America,2023-07-18,Social Media,Online,Awareness,2.1,0,Spring Sale
TP00009477,GM01178,Central Asia,2023-12-19,Support Call,In-Store,Awareness,12.3,1,Back to School
TP00009478,GM01178,Central Asia,2022-11-26,Email Open,Online,Purchase,13.8,0,Loyalty Push
TP00009479,GM01178,Central Asia,2022-12-01,App Session,In-Store,Purchase,17.3,0,Organic
TP00009480,GM01178,Central Asia,2022-08-29,Website Visit,Online,Retention,2.1,0,Black Friday
TP00009481,GM01178,Central Asia,2024-05-13,Support Call,Mobile App,Consideration,9.8,0,Loyalty Push
TP00009482,GM01178,Central Asia,2023-02-16,Social Media,In-Store,Awareness,3.3,0,Organic
TP00009483,GM01178,Central Asia,2023-06-07,App Session,Online,Awareness,11.7,0,Black Friday
TP00009484,GM01178,Central Asia,2022-06-14,Support Call,In-Store,Consideration,14.3,0,Referral
TP00009485,GM01179,North America,2022-11-30,App Session,Call Center,Awareness,7.3,0,Organic
TP00009486,GM01179,North America,2023-07-31,Social Media,In-Store,Purchase,19.8,0,Loyalty Push
TP00009487,GM01179,North America,2023-05-13,Social Media,In-Store,Consideration,39.2,0,Back to School
TP00009488,GM01179,North America,2022-02-05,Search,Online,Purchase,3.8,1,Spring Sale
TP00009489,GM01179,North America,2023-09-26,Store Visit,Online,Retention,4.0,1,Referral
TP00009490,GM01179,North America,2023-05-11,Ad Click,In-Store,Purchase,5.8,0,Loyalty Push
TP00009491,GM01179,North America,2022-12-23,Website Visit,Mobile App,Awareness,4.0,0,Spring Sale
TP00009492,GM01179,North America,2023-10-20,Support Call,Mobile App,Purchase,49.0,0,Referral
TP00009493,GM01179,North America,2022-04-24,Website Visit,Online,Retention,5.7,0,Referral
TP00009494,GM01180,MENA,2022-11-22,Store Visit,In-Store,Purchase,11.7,1,Referral
TP00009495,GM01180,MENA,2023-05-10,Social Media,Mobile App,Purchase,11.1,0,Loyalty Push
TP00009496,GM01180,MENA,2022-02-01,Website Visit,Online,Consideration,3.1,0,Back to School
TP00009497,GM01180,MENA,2023-04-10,App Session,Online,Advocacy,4.4,0,Organic
TP00009498,GM01180,MENA,2022-02-25,Email Open,Online,Awareness,6.9,0,Spring Sale
TP00009499,GM01180,MENA,2024-04-11,App Session,In-Store,Awareness,31.8,0,Organic
TP00009500,GM01180,MENA,2023-09-18,Search,Online,Consideration,3.0,0,Organic
TP00009501,GM01180,MENA,2024-01-18,App Session,Call Center,Retention,10.6,0,Referral
TP00009502,GM01180,MENA,2023-07-18,App Session,In-Store,Retention,3.3,0,Black Friday
TP00009503,GM01180,MENA,2022-03-16,Search,Online,Consideration,4.4,0,Referral
TP00009504,GM01180,MENA,2023-05-30,Email Open,Online,Awareness,2.6,0,Referral
TP00009505,GM01181,Southeast Asia,2023-01-22,Social Media,In-Store,Purchase,5.9,0,Organic
TP00009506,GM01181,Southeast Asia,2022-05-10,Website Visit,Mobile App,Consideration,10.8,0,Organic
TP00009507,GM01181,Southeast Asia,2022-11-26,Social Media,Call Center,Consideration,1.6,0,Black Friday
TP00009508,GM01181,Southeast Asia,2023-01-19,Support Call,Mobile App,Advocacy,6.9,0,Spring Sale
TP00009509,GM01181,Southeast Asia,2023-12-15,Website Visit,In-Store,Awareness,1.6,0,Back to School
TP00009510,GM01181,Southeast Asia,2024-04-16,App Session,In-Store,Consideration,1.8,0,Organic
TP00009511,GM01181,Southeast Asia,2024-02-13,Social Media,Online,Awareness,12.3,0,Spring Sale
TP00009512,GM01181,Southeast Asia,2023-02-22,App Session,Online,Purchase,0.7,0,Black Friday
TP00009513,GM01181,Southeast Asia,2022-01-28,Store Visit,Online,Purchase,1.8,1,Organic
TP00009514,GM01181,Southeast Asia,2023-03-28,Search,In-Store,Purchase,2.5,1,Referral
TP00009515,GM01181,Southeast Asia,2024-02-07,Search,Mobile App,Retention,0.4,0,Loyalty Push
TP00009516,GM01181,Southeast Asia,2023-05-16,App Session,Call Center,Consideration,7.9,0,Referral
TP00009517,GM01181,Southeast Asia,2022-01-05,App Session,In-Store,Retention,50.9,0,Organic
TP00009518,GM01182,Europe,2023-02-16,Support Call,Online,Consideration,8.8,1,Spring Sale
TP00009519,GM01182,Europe,2022-01-27,Support Call,Mobile App,Purchase,5.8,0,Loyalty Push
TP00009520,GM01182,Europe,2022-07-07,Social Media,Mobile App,Consideration,5.1,1,Referral
TP00009521,GM01182,Europe,2022-08-22,Support Call,Online,Retention,7.6,0,Spring Sale
TP00009522,GM01182,Europe,2022-03-17,Website Visit,In-Store,Awareness,5.7,0,Back to School
TP00009523,GM01182,Europe,2022-04-10,Social Media,In-Store,Purchase,8.0,1,Black Friday
TP00009524,GM01183,North America,2023-05-06,Website Visit,Online,Awareness,0.4,0,Back to School
TP00009525,GM01183,North America,2023-02-02,Search,Mobile App,Awareness,18.0,0,Organic
TP00009526,GM01184,Southeast Asia,2023-10-22,Ad Click,In-Store,Advocacy,4.0,0,Referral
TP00009527,GM01184,Southeast Asia,2022-11-05,App Session,Mobile App,Awareness,2.6,0,Spring Sale
TP00009528,GM01184,Southeast Asia,2022-02-03,Ad Click,Mobile App,Retention,13.1,0,Referral
TP00009529,GM01184,Southeast Asia,2022-03-10,Support Call,Online,Advocacy,6.1,0,Spring Sale
TP00009530,GM01184,Southeast Asia,2022-01-18,Store Visit,Mobile App,Purchase,0.4,1,Loyalty Push
TP00009531,GM01184,Southeast Asia,2024-01-03,Store Visit,Mobile App,Consideration,0.1,0,Black Friday
TP00009532,GM01184,Southeast Asia,2022-12-17,App Session,Mobile App,Advocacy,0.2,0,Loyalty Push
TP00009533,GM01184,Southeast Asia,2022-11-25,Social Media,Mobile App,Purchase,5.1,1,Referral
TP00009534,GM01185,Central Asia,2022-12-21,Social Media,Mobile App,Retention,9.0,0,Back to School
TP00009535,GM01185,Central Asia,2023-02-09,Ad Click,In-Store,Purchase,23.4,0,Spring Sale
TP00009536,GM01185,Central Asia,2024-02-17,Social Media,Mobile App,Purchase,1.0,0,Loyalty Push
TP00009537,GM01185,Central Asia,2023-12-25,Ad Click,Mobile App,Retention,1.7,0,Loyalty Push
TP00009538,GM01185,Central Asia,2023-03-18,Website Visit,In-Store,Purchase,4.2,1,Loyalty Push
TP00009539,GM01186,Southeast Asia,2023-06-05,Search,In-Store,Consideration,1.8,0,Black Friday
TP00009540,GM01186,Southeast Asia,2023-02-05,Email Open,Online,Consideration,19.2,0,Organic
TP00009541,GM01186,Southeast Asia,2022-04-27,Store Visit,Online,Retention,4.2,0,Referral
TP00009542,GM01186,Southeast Asia,2023-11-22,Email Open,Online,Retention,15.3,0,Spring Sale
TP00009543,GM01187,North America,2023-01-11,Store Visit,Online,Consideration,6.4,0,Loyalty Push
TP00009544,GM01187,North America,2024-03-22,Social Media,Mobile App,Retention,4.8,0,Referral
TP00009545,GM01187,North America,2024-05-14,Store Visit,In-Store,Awareness,4.3,0,Referral
TP00009546,GM01187,North America,2022-05-03,Ad Click,Mobile App,Retention,4.1,0,Back to School
TP00009547,GM01187,North America,2024-04-17,Social Media,Mobile App,Advocacy,0.9,0,Spring Sale
TP00009548,GM01187,North America,2022-07-09,Email Open,In-Store,Consideration,22.3,0,Loyalty Push
TP00009549,GM01187,North America,2024-02-13,Search,Mobile App,Advocacy,16.1,0,Organic
TP00009550,GM01187,North America,2022-03-17,Email Open,In-Store,Purchase,14.0,0,Organic
TP00009551,GM01187,North America,2023-11-19,Social Media,In-Store,Consideration,16.3,0,Black Friday
TP00009552,GM01188,Central Asia,2022-01-23,Website Visit,In-Store,Consideration,11.0,0,Organic
TP00009553,GM01188,Central Asia,2023-09-18,Ad Click,Online,Awareness,6.2,0,Loyalty Push
TP00009554,GM01188,Central Asia,2022-05-19,Social Media,Mobile App,Retention,11.9,0,Organic
TP00009555,GM01188,Central Asia,2024-05-28,Support Call,Mobile App,Retention,8.1,0,Organic
TP00009556,GM01188,Central Asia,2024-02-15,Website Visit,In-Store,Consideration,12.5,0,Organic
TP00009557,GM01188,Central Asia,2023-02-22,Store Visit,Mobile App,Retention,4.9,0,Organic
TP00009558,GM01188,Central Asia,2023-07-12,Email Open,In-Store,Consideration,10.8,0,Loyalty Push
TP00009559,GM01188,Central Asia,2024-03-01,Social Media,Call Center,Advocacy,14.3,0,Loyalty Push
TP00009560,GM01188,Central Asia,2023-08-01,Ad Click,Call Center,Purchase,5.9,0,Organic
TP00009561,GM01188,Central Asia,2023-03-21,App Session,Online,Consideration,7.4,0,Organic
TP00009562,GM01188,Central Asia,2023-04-23,Store Visit,Online,Awareness,32.6,0,Black Friday
TP00009563,GM01188,Central Asia,2022-12-21,Ad Click,In-Store,Consideration,5.8,0,Organic
TP00009564,GM01189,Europe,2023-09-29,Support Call,Mobile App,Retention,31.7,0,Black Friday
TP00009565,GM01189,Europe,2022-01-16,App Session,Mobile App,Consideration,0.2,1,Black Friday
TP00009566,GM01189,Europe,2022-05-18,Support Call,Online,Awareness,13.1,0,Loyalty Push
TP00009567,GM01190,North America,2023-11-23,Store Visit,Call Center,Awareness,12.3,0,Spring Sale
TP00009568,GM01190,North America,2022-12-12,Website Visit,Online,Purchase,5.8,0,Organic
TP00009569,GM01190,North America,2023-11-08,Website Visit,Online,Retention,1.9,0,Black Friday
TP00009570,GM01190,North America,2022-04-08,Store Visit,Online,Awareness,2.3,0,Loyalty Push
TP00009571,GM01190,North America,2022-01-02,Store Visit,In-Store,Awareness,18.0,0,Back to School
TP00009572,GM01191,Central Asia,2023-11-21,Email Open,Mobile App,Retention,6.8,0,Organic
TP00009573,GM01191,Central Asia,2023-05-21,Ad Click,Mobile App,Purchase,4.5,0,Black Friday
TP00009574,GM01191,Central Asia,2022-09-19,Email Open,Online,Consideration,4.3,0,Referral
TP00009575,GM01191,Central Asia,2022-10-29,Website Visit,Online,Consideration,1.0,0,Spring Sale
TP00009576,GM01191,Central Asia,2022-06-26,Support Call,In-Store,Consideration,1.7,0,Black Friday
TP00009577,GM01191,Central Asia,2022-08-09,Search,In-Store,Purchase,7.0,1,Spring Sale
TP00009578,GM01191,Central Asia,2024-02-14,Email Open,Online,Awareness,16.7,0,Organic
TP00009579,GM01191,Central Asia,2023-03-02,Email Open,Mobile App,Consideration,10.6,0,Loyalty Push
TP00009580,GM01191,Central Asia,2023-12-26,Ad Click,Mobile App,Purchase,28.1,1,Referral
TP00009581,GM01191,Central Asia,2024-02-03,Store Visit,Online,Consideration,22.8,0,Loyalty Push
TP00009582,GM01191,Central Asia,2022-02-18,Support Call,Online,Consideration,7.4,0,Black Friday
TP00009583,GM01192,North America,2023-05-02,App Session,Online,Purchase,2.1,0,Black Friday
TP00009584,GM01192,North America,2022-12-05,App Session,Mobile App,Retention,1.2,0,Black Friday
TP00009585,GM01192,North America,2022-07-11,Ad Click,Online,Consideration,7.6,0,Back to School
TP00009586,GM01192,North America,2022-03-22,Website Visit,Mobile App,Consideration,22.1,0,Referral
TP00009587,GM01192,North America,2022-02-28,Website Visit,Mobile App,Consideration,17.5,0,Referral
TP00009588,GM01193,Europe,2022-11-02,Social Media,Online,Purchase,0.3,0,Organic
TP00009589,GM01193,Europe,2024-01-18,Email Open,In-Store,Retention,0.2,0,Black Friday
TP00009590,GM01193,Europe,2022-05-14,Search,Mobile App,Awareness,14.2,0,Referral
TP00009591,GM01193,Europe,2023-08-24,Search,Online,Purchase,32.6,0,Back to School
TP00009592,GM01193,Europe,2023-10-04,Store Visit,Online,Advocacy,4.5,0,Organic
TP00009593,GM01193,Europe,2023-07-24,App Session,Mobile App,Retention,10.9,0,Black Friday
TP00009594,GM01193,Europe,2024-03-03,Store Visit,In-Store,Advocacy,1.3,0,Referral
