customer_id,last_purchase_date,days_since_last,churned
GM04365,2024-06-02,29,0
GM04366,2024-02-08,144,0
GM04367,2022-05-06,787,1
GM04368,2024-03-29,94,0
GM04369,2024-06-06,25,0
GM04370,2024-05-25,37,0
GM04371,2024-05-03,59,0
GM04372,2024-05-18,44,0
GM04373,2024-05-20,42,0
GM04374,2023-11-17,227,1
GM04375,2024-05-27,35,0
GM04376,2024-04-19,73,0
GM04377,2024-01-18,165,0
GM04378,2024-06-07,24,0
GM04379,2024-02-24,128,0
GM04380,2024-04-04,88,0
GM04381,2024-04-18,74,0
GM04382,2024-04-22,70,0
GM04383,2023-05-30,398,1
GM04384,2023-08-21,315,1
GM04385,2024-03-31,92,0
GM04386,2024-03-14,109,0
GM04387,2024-03-02,121,0
GM04388,2024-05-28,34,0
GM04389,2024-05-16,46,0
GM04390,2024-03-31,92,0
GM04391,2023-11-29,215,1
GM04392,2023-07-18,349,1
GM04393,2023-02-19,498,1
GM04394,2024-02-16,136,0
GM04395,2024-01-27,156,0
GM04396,2024-06-07,24,0
GM04397,2024-02-22,130,0
GM04398,2024-05-03,59,0
GM04399,2024-01-10,173,0
GM04400,2024-01-03,180,0
GM04401,2024-04-04,88,0
GM04402,2024-04-24,68,0
GM04403,2024-06-09,22,0
GM04404,2024-06-13,18,0
GM04405,2024-06-17,14,0
GM04406,2024-01-03,180,0
GM04407,2024-06-10,21,0
GM04408,2024-05-13,49,0
GM04409,2024-05-22,40,0
GM04410,2024-06-15,16,0
GM04411,2024-05-17,45,0
GM04412,2024-06-06,25,0
GM04413,2023-09-27,278,1
GM04414,2023-01-07,541,1
GM04415,2024-06-13,18,0
GM04416,2024-04-23,69,0
GM04417,2024-04-29,63,0
GM04418,2024-04-26,66,0
GM04419,2024-02-09,143,0
GM04420,2023-12-01,213,1
GM04421,2024-05-17,45,0
GM04422,2023-12-02,212,1
GM04423,2024-04-14,78,0
GM04424,2024-03-17,106,0
GM04425,2024-04-06,86,0
GM04426,2024-02-12,140,0
GM04427,2024-02-09,143,0
GM04428,2024-05-23,39,0
GM04429,2023-10-16,259,1
GM04430,2024-03-09,114,0
GM04431,2024-03-21,102,0
GM04432,2024-06-13,18,0
GM04433,2024-02-27,125,0
GM04434,2024-06-12,19,0
GM04435,2024-05-05,57,0
GM04436,2024-05-25,37,0
GM04437,2023-06-22,375,1
GM04438,2024-05-09,53,0
GM04439,2023-05-25,403,1
GM04440,2023-02-16,501,1
GM04441,2024-03-18,105,0
GM04442,2024-02-11,141,0
GM04443,2024-03-25,98,0
GM04444,2024-05-09,53,0
GM04445,2024-04-21,71,0
GM04446,2024-06-06,25,0
GM04447,2024-06-05,26,0
GM04448,2024-04-22,70,0
GM04449,2024-01-07,176,0
GM04450,2024-05-27,35,0
GM04451,2023-08-18,318,1
GM04452,2024-01-09,174,0
GM04453,2024-03-17,106,0
GM04454,2024-06-11,20,0
GM04455,2024-01-09,174,0
GM04456,2023-10-28,247,1
GM04457,2024-05-02,60,0
GM04458,2024-04-01,91,0
GM04459,2024-05-08,54,0
GM04460,2024-03-11,112,0
GM04461,2024-03-19,104,0
GM04462,2024-05-07,55,0
GM04463,2024-05-03,59,0
GM04464,2024-03-12,111,0
GM04465,2023-12-23,191,1
GM04466,2024-05-28,34,0
GM04467,2024-05-16,46,0
GM04468,2024-05-09,53,0
GM04469,2024-06-16,15,0
GM04470,2024-05-15,47,0
GM04471,2024-04-12,80,0
GM04472,2022-08-30,671,1
GM04473,2023-05-09,419,1
GM04474,2024-06-18,13,0
GM04475,2024-02-29,123,0
GM04476,2024-04-24,68,0
GM04477,2024-06-04,27,0
GM04478,2024-05-16,46,0
GM04479,2024-02-28,124,0
GM04480,2024-03-21,102,0
GM04481,2024-05-15,47,0
GM04482,2024-04-14,78,0
GM04483,2024-05-28,34,0
GM04484,2024-06-12,19,0
GM04485,2024-02-20,132,0
GM04486,2023-11-07,237,1
GM04487,2024-06-14,17,0
GM04488,2024-06-08,23,0
GM04489,2024-04-04,88,0
GM04490,2024-05-28,34,0
GM04491,2023-08-04,332,1
GM04492,2024-05-25,37,0
GM04493,2024-03-28,95,0
GM04494,2024-05-29,33,0
GM04495,2024-05-23,39,0
GM04496,2024-04-30,62,0
GM04497,2024-04-18,74,0
GM04498,2024-05-07,55,0
GM04499,2024-05-08,54,0
GM04500,2024-06-09,22,0
GM04501,2024-06-05,26,0
GM04502,2024-05-17,45,0
GM04503,2024-06-15,16,0
GM04504,2024-06-03,28,0
GM04505,2023-12-02,212,1
GM04506,2024-06-13,18,0
GM04507,2023-12-13,201,1
GM04508,2024-03-15,108,0
GM04509,2024-03-22,101,0
GM04510,2024-02-20,132,0
GM04511,2024-05-26,36,0
GM04512,2024-05-17,45,0
GM04513,2024-05-31,31,0
GM04514,2023-06-01,396,1
GM04515,2024-06-07,24,0
GM04516,2024-06-06,25,0
GM04517,2022-04-14,809,1
GM04518,2024-01-23,160,0
GM04519,2023-09-29,276,1
GM04520,2024-06-07,24,0
GM04521,2023-04-16,442,1
GM04522,2024-04-15,77,0
GM04523,2024-06-10,21,0
GM04524,2024-06-09,22,0
GM04525,2024-06-04,27,0
GM04526,2023-06-27,370,1
GM04527,2024-05-28,34,0
GM04528,2024-06-09,22,0
GM04529,2023-08-10,326,1
GM04530,2024-01-12,171,0
GM04531,2023-07-27,340,1
GM04532,2024-02-02,150,0
GM04533,2024-04-08,84,0
GM04534,2024-05-25,37,0
GM04535,2024-03-16,107,0
GM04536,2024-06-12,19,0
GM04537,2024-06-16,15,0
GM04538,2024-04-03,89,0
GM04539,2024-04-11,81,0
GM04540,2024-05-30,32,0
GM04541,2024-03-18,105,0
GM04542,2024-06-02,29,0
GM04543,2024-05-13,49,0
GM04544,2024-02-08,144,0
GM04545,2023-11-19,225,1
GM04546,2024-03-20,103,0
GM04547,2024-06-11,20,0
GM04548,2023-09-14,291,1
GM04549,2024-05-27,35,0
GM04550,2024-06-09,22,0
GM04551,2024-04-19,73,0
GM04552,2024-04-28,64,0
GM04553,2024-06-11,20,0
GM04554,2024-04-25,67,0
GM04555,2024-03-01,122,0
GM04556,2024-02-23,129,0
GM04557,2024-06-15,16,0
GM04558,2024-05-15,47,0
GM04559,2024-06-10,21,0
GM04560,2024-02-18,134,0
GM04561,2024-04-08,84,0
GM04562,2024-02-17,135,0
GM04563,2024-05-24,38,0
GM04564,2023-12-13,201,1
GM04565,2024-05-08,54,0
GM04566,2024-05-16,46,0
GM04567,2024-01-29,154,0
GM04568,2024-02-27,125,0
GM04569,2024-04-06,86,0
GM04570,2024-05-15,47,0
GM04571,2024-04-22,70,0
GM04572,2023-08-18,318,1
GM04573,2024-06-13,18,0
GM04574,2024-04-15,77,0
GM04575,2024-06-15,16,0
GM04576,2023-08-04,332,1
GM04577,2024-06-18,13,0
GM04578,2023-11-17,227,1
GM04579,2024-06-07,24,0
GM04580,2024-02-10,142,0
GM04581,2024-05-16,46,0
GM04582,2024-03-31,92,0
GM04583,2024-04-25,67,0
GM04584,2024-05-11,51,0
GM04585,2024-06-17,14,0
GM04586,2023-10-30,245,1
GM04587,2023-04-29,429,1
GM04588,2024-05-06,56,0
GM04589,2024-04-20,72,0
GM04590,2024-04-13,79,0
GM04591,2024-02-10,142,0
GM04592,2022-08-25,676,1
GM04593,2024-04-26,66,0
GM04594,2024-05-17,45,0
GM04595,2024-03-19,104,0
GM04596,2024-02-18,134,0
GM04597,2022-11-30,579,1
GM04598,2024-06-08,23,0
GM04599,2024-04-14,78,0
GM04600,2024-05-01,61,0
GM04601,2023-08-11,325,1
GM04602,2023-10-24,251,1
GM04603,2024-05-09,53,0
GM04604,2024-01-26,157,0
GM04605,2024-03-03,120,0
GM04606,2024-06-18,13,0
GM04607,2024-01-07,176,0
GM04608,2023-08-26,310,1
GM04609,2024-04-18,74,0
GM04610,2024-02-23,129,0
GM04611,2024-06-14,17,0
GM04612,2024-05-21,41,0
GM04613,2024-03-16,107,0
GM04614,2024-05-01,61,0
GM04615,2023-12-17,197,1
GM04616,2024-05-30,32,0
GM04617,2023-10-21,254,1
GM04618,2024-04-20,72,0
GM04619,2023-03-22,467,1
GM04620,2023-12-31,183,1
GM04621,2024-06-14,17,0
GM04622,2024-05-05,57,0
GM04623,2024-05-25,37,0
GM04624,2023-07-17,350,1
GM04625,2024-05-31,31,0
GM04626,2024-04-28,64,0
GM04627,2024-06-13,18,0
GM04628,2024-06-02,29,0
GM04629,2024-02-22,130,0
GM04630,2024-05-17,45,0
GM04631,2024-05-24,38,0
GM04632,2024-05-24,38,0
GM04633,2023-12-05,209,1
GM04634,2024-05-08,54,0
GM04635,2024-05-02,60,0
GM04636,2024-05-24,38,0
GM04637,2022-09-27,643,1
GM04638,2024-04-27,65,0
GM04639,2024-05-25,37,0
GM04640,2022-10-14,626,1
GM04641,2024-05-03,59,0
GM04642,2024-06-08,23,0
GM04643,2024-05-05,57,0
GM04644,2024-05-31,31,0
GM04645,2024-04-12,80,0
GM04646,2024-05-25,37,0
GM04647,2024-04-18,74,0
GM04648,2024-03-31,92,0
GM04649,2023-11-19,225,1
GM04650,2024-03-07,116,0
GM04651,2024-06-10,21,0
GM04652,2024-03-03,120,0
GM04653,2024-03-01,122,0
GM04654,2024-06-02,29,0
GM04655,2024-06-06,25,0
GM04656,2024-05-14,48,0
GM04657,2024-05-20,42,0
GM04658,2024-06-03,28,0
GM04659,2024-04-21,71,0
GM04660,2024-04-28,64,0
GM04661,2024-01-17,166,0
GM04662,2023-12-15,199,1
GM04663,2024-05-27,35,0
GM04664,2024-06-04,27,0
GM04665,2024-05-30,32,0
GM04666,2024-06-02,29,0
GM04667,2024-06-15,16,0
GM04668,2024-06-14,17,0
GM04669,2024-05-31,31,0
GM04670,2024-04-27,65,0
GM04671,2024-06-16,15,0
GM04672,2024-03-31,92,0
GM04673,2024-03-19,104,0
GM04674,2024-04-24,68,0
GM04675,2024-04-14,78,0
GM04676,2024-05-31,31,0
GM04677,2024-01-15,168,0
GM04678,2024-03-07,116,0
GM04679,2024-05-17,45,0
GM04680,2024-01-10,173,0
GM04681,2024-04-19,73,0
GM04682,2024-05-28,34,0
GM04683,2023-12-30,184,1
GM04684,2024-05-05,57,0
GM04685,2024-05-14,48,0
GM04686,2024-05-15,47,0
GM04687,2024-02-09,143,0
GM04688,2024-06-09,22,0
GM04689,2024-02-02,150,0
GM04690,2024-05-06,56,0
GM04691,2024-05-28,34,0
GM04692,2024-06-17,14,0
GM04693,2024-03-15,108,0
GM04694,2022-09-02,668,1
GM04695,2023-12-27,187,1
GM04696,2024-06-11,20,0
GM04697,2024-05-13,49,0
GM04698,2023-07-22,345,1
GM04699,2024-03-05,118,0
GM04700,2024-05-27,35,0
GM04701,2024-06-05,26,0
GM04702,2022-04-12,811,1
GM04703,2024-05-05,57,0
GM04704,2024-04-21,71,0
GM04705,2024-06-07,24,0
GM04706,2024-05-15,47,0
GM04707,2024-03-23,100,0
GM04708,2023-06-02,395,1
GM04709,2024-03-02,121,0
GM04710,2024-03-24,99,0
GM04711,2023-07-31,336,1
GM04712,2023-06-23,374,1
GM04713,2023-12-27,187,1
GM04714,2024-05-12,50,0
GM04715,2024-05-29,33,0
GM04716,2024-06-11,20,0
GM04717,2024-01-14,169,0
GM04718,2023-08-05,331,1
GM04719,2024-06-18,13,0
GM04720,2024-05-24,38,0
GM04721,2023-11-28,216,1
GM04722,2024-03-08,115,0
GM04723,2024-01-25,158,0
GM04724,2024-02-05,147,0
GM04725,2024-01-30,153,0
GM04726,2024-05-30,32,0
GM04727,2024-03-28,95,0
GM04728,2024-04-07,85,0
GM04729,2024-05-19,43,0
GM04730,2023-12-06,208,1
GM04731,2024-06-05,26,0
GM04732,2024-05-04,58,0
GM04733,2024-05-30,32,0
GM04734,2022-10-16,624,1
GM04735,2024-06-12,19,0
GM04736,2024-05-24,38,0
GM04737,2024-06-05,26,0
GM04738,2024-04-23,69,0
GM04739,2024-03-20,103,0
GM04740,2024-04-30,62,0
GM04741,2024-05-23,39,0
GM04742,2023-10-07,268,1
GM04743,2024-06-07,24,0
GM04744,2024-03-24,99,0
GM04745,2024-06-09,22,0
GM04746,2023-11-07,237,1
GM04747,2023-08-10,326,1
GM04748,2023-09-27,278,1
GM04749,2024-02-13,139,0
GM04750,2024-06-01,30,0
GM04751,2024-04-02,90,0
GM04752,2023-09-26,279,1
GM04753,2024-05-11,51,0
GM04754,2023-12-16,198,1
GM04755,2024-04-26,66,0
GM04756,2024-06-02,29,0
GM04757,2023-10-16,259,1
GM04758,2024-04-19,73,0
GM04759,2024-05-08,54,0
GM04760,2024-05-24,38,0
GM04761,2023-09-11,294,1
GM04762,2024-05-19,43,0
GM04763,2024-01-31,152,0
GM04764,2024-06-08,23,0
GM04765,2024-03-17,106,0
GM04766,2024-04-21,71,0
GM04767,2024-04-29,63,0
GM04768,2024-02-15,137,0
GM04769,2023-10-03,272,1
GM04770,2024-06-14,17,0
GM04771,2024-04-30,62,0
GM04772,2024-01-31,152,0
GM04773,2024-04-23,69,0
GM04774,2024-02-21,131,0
GM04775,2024-06-17,14,0
GM04776,2024-01-09,174,0
GM04777,2024-05-22,40,0
GM04778,2023-12-17,197,1
GM04779,2024-03-16,107,0
GM04780,2024-03-18,105,0
GM04781,2024-06-09,22,0
GM04782,2024-05-12,50,0
GM04783,2024-04-04,88,0
GM04784,2024-06-02,29,0
GM04785,2024-06-01,30,0
GM04786,2024-06-01,30,0
GM04787,2023-02-02,515,1
GM04788,2024-05-27,35,0
GM04789,2024-05-03,59,0
GM04790,2024-06-05,26,0
GM04791,2024-03-07,116,0
GM04792,2022-01-31,882,1
GM04793,2024-06-15,16,0
GM04794,2024-02-09,143,0
GM04795,2023-11-28,216,1
GM04796,2024-04-21,71,0
GM04797,2024-04-23,69,0
GM04798,2024-06-07,24,0
GM04799,2024-04-03,89,0
GM04800,2024-05-14,48,0
GM04801,2024-02-16,136,0
GM04802,2023-12-16,198,1
GM04803,2024-05-17,45,0
GM04804,2024-06-16,15,0
GM04805,2023-12-28,186,1
GM04806,2024-03-24,99,0
GM04807,2024-04-04,88,0
GM04808,2024-05-26,36,0
GM04809,2024-05-29,33,0
GM04810,2023-12-18,196,1
GM04811,2024-03-27,96,0
GM04812,2023-05-20,408,1
GM04813,2024-03-26,97,0
GM04814,2024-06-06,25,0
GM04815,2024-04-12,80,0
GM04816,2023-05-08,420,1
GM04817,2024-03-06,117,0
GM04818,2024-01-26,157,0
GM04819,2024-06-14,17,0
GM04820,2023-08-11,325,1
GM04821,2024-06-05,26,0
GM04822,2024-04-30,62,0
GM04823,2023-11-30,214,1
GM04824,2024-04-18,74,0
GM04825,2024-01-27,156,0
GM04826,2024-06-07,24,0
GM04827,2024-05-16,46,0
GM04828,2024-04-27,65,0
GM04829,2024-04-12,80,0
GM04830,2024-06-18,13,0
GM04831,2024-03-14,109,0
GM04832,2024-03-08,115,0
GM04833,2024-05-01,61,0
GM04834,2024-02-12,140,0
GM04835,2024-06-17,14,0
GM04836,2023-07-31,336,1
GM04837,2024-02-16,136,0
GM04838,2023-05-15,413,1
GM04839,2023-05-27,401,1
GM04840,2024-01-06,177,0
GM04841,2024-05-10,52,0
GM04842,2023-04-06,452,1
GM04843,2024-03-07,116,0
GM04844,2023-12-13,201,1
GM04845,2024-06-09,22,0
GM04846,2024-06-08,23,0
GM04847,2024-06-07,24,0
GM04848,2024-04-30,62,0
GM04849,2024-02-27,125,0
GM04850,2024-06-04,27,0
GM04851,2023-06-23,374,1
GM04852,2024-06-06,25,0
GM04853,2023-08-22,314,1
GM04854,2024-05-08,54,0
GM04855,2024-03-10,113,0
GM04856,2023-06-19,378,1
GM04857,2024-03-16,107,0
GM04858,2024-05-22,40,0
GM04859,2024-03-29,94,0
GM04860,2024-05-30,32,0
GM04861,2024-05-23,39,0
GM04862,2023-06-21,376,1
GM04863,2024-01-17,166,0
GM04864,2024-05-26,36,0
GM04865,2024-06-17,14,0
GM04866,2024-06-03,28,0
GM04867,2024-03-06,117,0
GM04868,2024-01-31,152,0
GM04869,2023-05-30,398,1
GM04870,2024-04-17,75,0
GM04871,2024-01-16,167,0
GM04872,2024-03-13,110,0
GM04873,2024-05-19,43,0
GM04874,2024-02-19,133,0
GM04875,2024-05-20,42,0
GM04876,2024-05-12,50,0
GM04877,2024-05-15,47,0
GM04878,2024-03-01,122,0
GM04879,2024-06-03,28,0
GM04880,2024-06-14,17,0
GM04881,2024-06-06,25,0
GM04882,2024-03-10,113,0
GM04883,2024-04-23,69,0
GM04884,2024-02-28,124,0
GM04885,2024-03-21,102,0
GM04886,2024-01-06,177,0
GM04887,2023-01-20,528,1
GM04888,2024-02-23,129,0
GM04889,2024-03-27,96,0
GM04890,2024-03-12,111,0
GM04891,2023-03-13,476,1
GM04892,2024-02-13,139,0
GM04893,2024-03-10,113,0
GM04894,2023-12-18,196,1
GM04895,2024-05-23,39,0
GM04896,2024-06-08,23,0
GM04897,2024-05-10,52,0
GM04898,2024-03-26,97,0
GM04899,2024-04-04,88,0
GM04900,2023-05-06,422,1
GM04901,2024-03-25,98,0
GM04902,2024-05-02,60,0
GM04903,2024-04-11,81,0
GM04904,2023-07-24,343,1
GM04905,2024-03-13,110,0
GM04906,2024-05-29,33,0
GM04907,2024-03-26,97,0
GM04908,2024-06-08,23,0
GM04909,2023-09-10,295,1
GM04910,2024-04-12,80,0
GM04911,2024-06-02,29,0
GM04912,2024-06-18,13,0
GM04913,2024-03-26,97,0
GM04914,2024-05-13,49,0
GM04915,2024-04-21,71,0
GM04916,2024-05-11,51,0
GM04917,2024-04-02,90,0
GM04918,2024-03-21,102,0
GM04919,2024-04-06,86,0
GM04920,2024-01-02,181,1
GM04921,2024-03-17,106,0
GM04922,2024-04-19,73,0
GM04923,2022-12-20,559,1
GM04924,2024-05-28,34,0
GM04925,2023-11-13,231,1
GM04926,2024-03-29,94,0
GM04927,2024-05-17,45,0
GM04928,2024-04-18,74,0
GM04929,2024-06-11,20,0
GM04930,2024-05-28,34,0
GM04931,2024-01-30,153,0
GM04932,2024-05-01,61,0
GM04933,2024-03-17,106,0
GM04934,2024-06-06,25,0
GM04935,2024-06-13,18,0
GM04936,2024-02-20,132,0
GM04937,2024-05-07,55,0
GM04938,2024-04-16,76,0
GM04939,2024-05-21,41,0
GM04940,2024-04-25,67,0
GM04941,2023-11-21,223,1
GM04942,2024-05-25,37,0
GM04943,2024-04-12,80,0
GM04944,2024-06-06,25,0
GM04945,2024-06-17,14,0
GM04946,2022-05-06,787,1
GM04947,2024-04-15,77,0
GM04948,2024-05-23,39,0
GM04949,2024-06-08,23,0
GM04950,2024-04-18,74,0
GM04951,2022-12-12,567,1
GM04952,2024-06-14,17,0
GM04953,2024-05-21,41,0
GM04954,2024-05-08,54,0
GM04955,2023-08-06,330,1
GM04956,2024-05-20,42,0
GM04957,2024-02-06,146,0
GM04958,2024-06-03,28,0
GM04959,2024-03-15,108,0
GM04960,2024-05-27,35,0
GM04961,2024-06-04,27,0
GM04962,2024-06-08,23,0
GM04963,2024-05-22,40,0
GM04964,2024-05-17,45,0
GM04965,2024-05-14,48,0
GM04966,2024-05-13,49,0
GM04967,2024-04-14,78,0
GM04968,2024-03-19,104,0
GM04969,2024-01-17,166,0
GM04970,2024-02-14,138,0
GM04971,2024-03-30,93,0
GM04972,2024-01-02,181,1
GM04973,2024-06-14,17,0
GM04974,2024-02-26,126,0
GM04975,2024-06-17,14,0
GM04976,2024-05-26,36,0
GM04977,2024-05-21,41,0
GM04978,2023-08-11,325,1
GM04979,2023-09-28,277,1
GM04980,2024-05-14,48,0
GM04981,2024-05-05,57,0
GM04982,2024-04-26,66,0
GM04983,2024-06-05,26,0
GM04984,2024-05-13,49,0
GM04985,2024-04-28,64,0
GM04986,2024-05-14,48,0
GM04987,2024-06-16,15,0
GM04988,2024-05-24,38,0
GM04989,2024-06-12,19,0
GM04990,2024-02-27,125,0
GM04991,2024-06-08,23,0
GM04992,2023-12-18,196,1
GM04993,2024-05-28,34,0
GM04994,2024-06-16,15,0
GM04995,2024-05-28,34,0
GM04996,2024-05-09,53,0
GM04997,2023-11-15,229,1
GM04998,2024-02-21,131,0
GM04999,2024-04-28,64,0
GM05000,2024-05-19,43,0
