Month,region,channel,category,Revenue,Orders,Avg_Order
2022-11,Southeast Asia,In-Store,Sports,23130.4,18,1285.0222222222224
2022-11,Southeast Asia,Mobile App,Beauty,6123.24,12,510.27
2022-11,Southeast Asia,Mobile App,Electronics,10879.0,12,906.5833333333334
2022-11,Southeast Asia,Mobile App,Fashion,11704.16,13,900.3199999999999
2022-11,Southeast Asia,Mobile App,Food & Grocery,11404.91,15,760.3273333333333
2022-11,Southeast Asia,Mobile App,Home & Garden,12902.36,17,758.9623529411765
2022-11,Southeast Asia,Mobile App,Sports,12769.87,15,851.3246666666668
2022-11,Southeast Asia,Online,Beauty,14980.68,22,680.94
2022-11,Southeast Asia,Online,Electronics,10546.7,19,555.0894736842106
2022-11,Southeast Asia,Online,Fashion,22168.11,18,1231.5616666666667
2022-11,Southeast Asia,Online,Food & Grocery,13158.96,15,877.2639999999999
2022-11,Southeast Asia,Online,Home & Garden,18989.0,21,904.2380952380952
2022-11,Southeast Asia,Online,Sports,26653.68,29,919.0924137931034
2022-12,Central Asia,Call Center,Beauty,1796.63,2,898.315
2022-12,Central Asia,Call Center,Electronics,735.66,1,735.66
2022-12,Central Asia,Call Center,Fashion,1122.6200000000001,2,561.3100000000001
2022-12,Central Asia,Call Center,Food & Grocery,1983.2199999999998,4,495.80499999999995
2022-12,Central Asia,Call Center,Home & Garden,5139.789999999999,4,1284.9474999999998
2022-12,Central Asia,Call Center,Sports,599.33,1,599.33
2022-12,Central Asia,In-Store,Beauty,8006.38,11,727.8527272727273
2022-12,Central Asia,In-Store,Electronics,9940.65,17,584.7441176470588
2022-12,Central Asia,In-Store,Fashion,8023.14,16,501.44625
2022-12,Central Asia,In-Store,Food & Grocery,8063.56,12,671.9633333333334
2022-12,Central Asia,In-Store,Home & Garden,8759.0,13,673.7692307692307
2022-12,Central Asia,In-Store,Sports,12585.0,14,898.9285714285714
2022-12,Central Asia,Mobile App,Beauty,7195.22,11,654.1109090909091
2022-12,Central Asia,Mobile App,Electronics,9964.77,13,766.5207692307692
2022-12,Central Asia,Mobile App,Fashion,6822.69,11,620.2445454545455
2022-12,Central Asia,Mobile App,Food & Grocery,5224.49,9,580.4988888888888
2022-12,Central Asia,Mobile App,Home & Garden,3935.02,11,357.7290909090909
2022-12,Central Asia,Mobile App,Sports,16531.57,15,1102.1046666666666
2022-12,Central Asia,Online,Beauty,19323.1,21,920.147619047619
2022-12,Central Asia,Online,Electronics,24992.03,26,961.2319230769231
2022-12,Central Asia,Online,Fashion,24270.760000000002,23,1055.2504347826089
2022-12,Central Asia,Online,Food & Grocery,22424.17,17,1319.0688235294117
2022-12,Central Asia,Online,Home & Garden,22158.69,19,1166.246842105263
2022-12,Central Asia,Online,Sports,8393.25,19,441.75
2022-12,Europe,Call Center,Beauty,5242.009999999999,4,1310.5024999999998
2022-12,Europe,Call Center,Electronics,3364.23,3,1121.41
2022-12,Europe,Call Center,Fashion,2996.31,5,599.262
2022-12,Europe,Call Center,Food & Grocery,2743.91,3,914.6366666666667
2022-12,Europe,Call Center,Home & Garden,1046.54,3,348.84666666666664
2022-12,Europe,In-Store,Beauty,15651.76,25,626.0704000000001
2022-12,Europe,In-Store,Electronics,26771.440000000002,26,1029.6707692307693
2022-12,Europe,In-Store,Fashion,15346.88,15,1023.1253333333333
2022-12,Europe,In-Store,Food & Grocery,18968.96,27,702.554074074074
2022-12,Europe,In-Store,Home & Garden,18549.85,22,843.175
2022-12,Europe,In-Store,Sports,24052.45,21,1145.354761904762
2022-12,Europe,Mobile App,Beauty,9050.21,15,603.3473333333333
2022-12,Europe,Mobile App,Electronics,16530.28,23,718.7078260869565
2022-12,Europe,Mobile App,Fashion,13104.640000000001,19,689.7178947368421
2022-12,Europe,Mobile App,Food & Grocery,19979.86,24,832.4941666666667
2022-12,Europe,Mobile App,Home & Garden,22795.43,22,1036.155909090909
2022-12,Europe,Mobile App,Sports,12023.06,13,924.8507692307692
2022-12,Europe,Online,Beauty,20357.899999999998,24,848.2458333333333
2022-12,Europe,Online,Electronics,26011.52,33,788.2278787878788
2022-12,Europe,Online,Fashion,35526.3,43,826.1930232558141
2022-12,Europe,Online,Food & Grocery,19706.52,25,788.2608
2022-12,Europe,Online,Home & Garden,22270.43,23,968.2795652173913
2022-12,Europe,Online,Sports,31628.08,36,878.5577777777778
2022-12,MENA,Call Center,Beauty,1582.94,3,527.6466666666666
2022-12,MENA,Call Center,Electronics,5925.08,4,1481.27
2022-12,MENA,Call Center,Fashion,235.36,2,117.68
2022-12,MENA,Call Center,Food & Grocery,4895.7699999999995,8,611.9712499999999
2022-12,MENA,Call Center,Sports,248.18,1,248.18
2022-12,MENA,In-Store,Beauty,16867.03,16,1054.189375
2022-12,MENA,In-Store,Electronics,5724.79,10,572.479
2022-12,MENA,In-Store,Fashion,15777.810000000001,18,876.5450000000001
2022-12,MENA,In-Store,Food & Grocery,13169.47,21,627.117619047619
2022-12,MENA,In-Store,Home & Garden,17686.25,24,736.9270833333334
2022-12,MENA,In-Store,Sports,10356.289999999999,17,609.1935294117646
2022-12,MENA,Mobile App,Beauty,15366.49,14,1097.6064285714285
2022-12,MENA,Mobile App,Electronics,8307.19,16,519.199375
2022-12,MENA,Mobile App,Fashion,10980.06,12,915.005
2022-12,MENA,Mobile App,Food & Grocery,10085.34,15,672.356
2022-12,MENA,Mobile App,Home & Garden,15047.28,18,835.96
2022-12,MENA,Mobile App,Sports,15828.08,18,879.3377777777778
2022-12,MENA,Online,Beauty,22969.35,30,765.645
2022-12,MENA,Online,Electronics,19720.79,25,788.8316
2022-12,MENA,Online,Fashion,20452.72,27,757.5081481481482
2022-12,MENA,Online,Food & Grocery,20040.24,25,801.6096000000001
2022-12,MENA,Online,Home & Garden,13964.52,23,607.1530434782609
2022-12,MENA,Online,Sports,31921.54,28,1140.055
2022-12,North America,Call Center,Beauty,5353.02,5,1070.604
2022-12,North America,Call Center,Electronics,7733.3,6,1288.8833333333334
2022-12,North America,Call Center,Fashion,7988.679999999999,7,1141.24
2022-12,North America,Call Center,Food & Grocery,83.11,1,83.11
2022-12,North America,Call Center,Sports,2223.72,7,317.6742857142857
2022-12,North America,In-Store,Beauty,18239.02,28,651.3935714285715
2022-12,North America,In-Store,Electronics,29941.48,46,650.9017391304347
2022-12,North America,In-Store,Fashion,18451.75,25,738.07
2022-12,North America,In-Store,Food & Grocery,41126.31,40,1028.1577499999999
2022-12,North America,In-Store,Home & Garden,26228.01,28,936.7146428571428
2022-12,North America,In-Store,Sports,17644.92,26,678.6507692307691
2022-12,North America,Mobile App,Beauty,16853.6,20,842.68
2022-12,North America,Mobile App,Electronics,25826.039999999997,29,890.5531034482758
2022-12,North America,Mobile App,Fashion,18869.4,24,786.225
2022-12,North America,Mobile App,Food & Grocery,22402.18,29,772.4889655172414
2022-12,North America,Mobile App,Home & Garden,12031.22,20,601.5609999999999
2022-12,North America,Mobile App,Sports,15888.16,33,481.4593939393939
2022-12,North America,Online,Beauty,23129.48,37,625.1210810810811
2022-12,North America,Online,Electronics,45592.65,53,860.238679245283
2022-12,North America,Online,Fashion,36781.21,44,835.9365909090909
2022-12,North America,Online,Food & Grocery,33166.31,35,947.6088571428571
2022-12,North America,Online,Home & Garden,30247.44,38,795.9852631578947
2022-12,North America,Online,Sports,25561.62,37,690.8545945945946
2022-12,Southeast Asia,Call Center,Beauty,889.5,2,444.75
2022-12,Southeast Asia,Call Center,Electronics,1223.03,2,611.515
2022-12,Southeast Asia,Call Center,Fashion,346.53999999999996,3,115.51333333333332
2022-12,Southeast Asia,Call Center,Food & Grocery,251.1,1,251.1
2022-12,Southeast Asia,Call Center,Home & Garden,3700.3399999999997,4,925.0849999999999
2022-12,Southeast Asia,Call Center,Sports,5343.23,3,1781.0766666666666
2022-12,Southeast Asia,In-Store,Beauty,10398.51,16,649.906875
2022-12,Southeast Asia,In-Store,Electronics,12863.24,9,1429.2488888888888
2022-12,Southeast Asia,In-Store,Fashion,10431.02,12,869.2516666666667
2022-12,Southeast Asia,In-Store,Food & Grocery,6887.15,11,626.1045454545455
2022-12,Southeast Asia,In-Store,Home & Garden,10305.98,12,858.8316666666666
2022-12,Southeast Asia,In-Store,Sports,12101.42,15,806.7613333333334
2022-12,Southeast Asia,Mobile App,Beauty,18569.87,16,1160.616875
2022-12,Southeast Asia,Mobile App,Electronics,9615.3,11,874.1181818181817
2022-12,Southeast Asia,Mobile App,Fashion,10652.56,12,887.7133333333333
2022-12,Southeast Asia,Mobile App,Food & Grocery,6915.42,10,691.542
2022-12,Southeast Asia,Mobile App,Home & Garden,14583.42,17,857.8482352941177
2022-12,Southeast Asia,Mobile App,Sports,12462.28,15,830.8186666666667
2022-12,Southeast Asia,Online,Beauty,13662.779999999999,18,759.0433333333333
2022-12,Southeast Asia,Online,Electronics,21158.11,19,1113.5847368421053
2022-12,Southeast Asia,Online,Fashion,16965.04,20,848.2520000000001
2022-12,Southeast Asia,Online,Food & Grocery,12951.69,25,518.0676
2022-12,Southeast Asia,Online,Home & Garden,25297.68,30,843.256
2022-12,Southeast Asia,Online,Sports,10109.33,16,631.833125
2023-01,Central Asia,Call Center,Beauty,4829.740000000001,4,1207.4350000000002
2023-01,Central Asia,Call Center,Electronics,1903.6499999999999,2,951.8249999999999
2023-01,Central Asia,Call Center,Fashion,3174.8999999999996,3,1058.3
2023-01,Central Asia,Call Center,Food & Grocery,785.05,1,785.05
2023-01,Central Asia,Call Center,Sports,1435.4,3,478.4666666666667
2023-01,Central Asia,In-Store,Beauty,7624.6900000000005,7,1089.2414285714287
2023-01,Central Asia,In-Store,Electronics,11546.83,13,888.2176923076923
2023-01,Central Asia,In-Store,Fashion,12322.22,18,684.5677777777778
2023-01,Central Asia,In-Store,Food & Grocery,5562.63,8,695.32875
2023-01,Central Asia,In-Store,Home & Garden,5163.99,11,469.45363636363635
2023-01,Central Asia,In-Store,Sports,12749.61,12,1062.4675
2023-01,Central Asia,Mobile App,Beauty,10530.99,12,877.5825
2023-01,Central Asia,Mobile App,Electronics,14767.61,12,1230.6341666666667
2023-01,Central Asia,Mobile App,Fashion,7264.08,12,605.34
2023-01,Central Asia,Mobile App,Food & Grocery,13282.39,16,830.149375
2023-01,Central Asia,Mobile App,Home & Garden,5320.16,8,665.02
2023-01,Central Asia,Mobile App,Sports,4868.75,6,811.4583333333334
2023-01,Central Asia,Online,Beauty,20663.06,22,939.23
2023-01,Central Asia,Online,Electronics,11114.61,15,740.974
2023-01,Central Asia,Online,Fashion,7416.81,13,570.5238461538462
2023-01,Central Asia,Online,Food & Grocery,10444.029999999999,17,614.3547058823528
2023-01,Central Asia,Online,Home & Garden,18669.95,20,933.4975000000001
2023-01,Central Asia,Online,Sports,13493.18,14,963.7985714285714
2023-01,Europe,Call Center,Beauty,140.64000000000001,2,70.32000000000001
2023-01,Europe,Call Center,Electronics,1385.0,2,692.5
2023-01,Europe,Call Center,Fashion,2233.18,3,744.3933333333333
2023-01,Europe,Call Center,Food & Grocery,3461.49,6,576.915
2023-01,Europe,Call Center,Home & Garden,611.0699999999999,2,305.53499999999997
2023-01,Europe,Call Center,Sports,7811.26,6,1301.8766666666668
2023-01,Europe,In-Store,Beauty,19343.05,20,967.1524999999999
2023-01,Europe,In-Store,Electronics,12303.51,23,534.9352173913044
2023-01,Europe,In-Store,Fashion,17919.61,17,1054.094705882353
2023-01,Europe,In-Store,Food & Grocery,21038.33,28,751.3689285714287
2023-01,Europe,In-Store,Home & Garden,18775.04,26,722.1169230769231
2023-01,Europe,In-Store,Sports,11512.11,19,605.9005263157895
2023-01,Europe,Mobile App,Beauty,25975.94,28,927.7121428571428
2023-01,Europe,Mobile App,Electronics,18941.5,25,757.66
2023-01,Europe,Mobile App,Fashion,19651.010000000002,24,818.7920833333334
2023-01,Europe,Mobile App,Food & Grocery,13444.58,23,584.5469565217392
2023-01,Europe,Mobile App,Home & Garden,21983.32,27,814.197037037037
2023-01,Europe,Mobile App,Sports,14893.0,27,551.5925925925926
2023-01,Europe,Online,Beauty,31792.17,33,963.3990909090909
2023-01,Europe,Online,Electronics,11781.82,22,535.5372727272727
2023-01,Europe,Online,Fashion,25650.72,33,777.2945454545455
2023-01,Europe,Online,Food & Grocery,30214.78,33,915.5993939393938
2023-01,Europe,Online,Home & Garden,18348.81,33,556.0245454545455
2023-01,Europe,Online,Sports,15488.84,26,595.7246153846154
2023-01,MENA,Call Center,Beauty,2644.61,5,528.922
2023-01,MENA,Call Center,Electronics,2494.8900000000003,4,623.7225000000001
2023-01,MENA,Call Center,Fashion,6295.459999999999,4,1573.8649999999998
2023-01,MENA,Call Center,Food & Grocery,6019.02,9,668.7800000000001
2023-01,MENA,Call Center,Home & Garden,963.86,2,481.93
2023-01,MENA,Call Center,Sports,6683.27,3,2227.7566666666667
2023-01,MENA,In-Store,Beauty,7938.87,15,529.258
2023-01,MENA,In-Store,Electronics,17418.01,21,829.4290476190475
2023-01,MENA,In-Store,Fashion,20342.39,20,1017.1195
2023-01,MENA,In-Store,Food & Grocery,11043.58,16,690.22375
2023-01,MENA,In-Store,Home & Garden,18562.2,20,928.11
2023-01,MENA,In-Store,Sports,16170.02,17,951.1776470588236
2023-01,MENA,Mobile App,Beauty,9361.25,15,624.0833333333334
2023-01,MENA,Mobile App,Electronics,10440.58,18,580.0322222222222
2023-01,MENA,Mobile App,Fashion,15307.99,17,900.47
2023-01,MENA,Mobile App,Food & Grocery,8937.210000000001,18,496.5116666666667
2023-01,MENA,Mobile App,Home & Garden,9876.64,15,658.4426666666666
2023-01,MENA,Mobile App,Sports,16573.56,22,753.3436363636364
2023-01,MENA,Online,Beauty,15154.77,24,631.44875
2023-01,MENA,Online,Electronics,25659.489999999998,34,754.6908823529411
2023-01,MENA,Online,Fashion,18021.739999999998,28,643.6335714285714
2023-01,MENA,Online,Food & Grocery,24153.3,24,1006.3874999999999
2023-01,MENA,Online,Home & Garden,21762.69,25,870.5075999999999
2023-01,MENA,Online,Sports,16071.98,25,642.8792
2023-01,North America,Call Center,Beauty,7399.15,5,1479.83
2023-01,North America,Call Center,Electronics,3348.49,4,837.1225
2023-01,North America,Call Center,Fashion,3637.8,5,727.5600000000001
2023-01,North America,Call Center,Food & Grocery,2746.84,4,686.71
2023-01,North America,Call Center,Home & Garden,3872.9500000000003,4,968.2375000000001
2023-01,North America,Call Center,Sports,1469.2,5,293.84000000000003
2023-01,North America,In-Store,Beauty,19999.55,30,666.6516666666666
2023-01,North America,In-Store,Electronics,21249.25,28,758.9017857142857
2023-01,North America,In-Store,Fashion,22763.59,29,784.9513793103448
2023-01,North America,In-Store,Food & Grocery,22615.42,29,779.8420689655172
2023-01,North America,In-Store,Home & Garden,24387.38,31,786.6896774193549
2023-01,North America,In-Store,Sports,10191.65,16,636.978125
2023-01,North America,Mobile App,Beauty,10545.75,21,502.17857142857144
2023-01,North America,Mobile App,Electronics,18621.08,31,600.6800000000001
2023-01,North America,Mobile App,Fashion,19672.82,21,936.8009523809524
2023-01,North America,Mobile App,Food & Grocery,16212.04,23,704.8713043478261
2023-01,North America,Mobile App,Home & Garden,24516.08,23,1065.9165217391305
2023-01,North America,Mobile App,Sports,21147.82,23,919.4704347826087
2023-01,North America,Online,Beauty,27638.59,33,837.5330303030303
2023-01,North America,Online,Electronics,31410.84,32,981.58875
2023-01,North America,Online,Fashion,41207.34,51,807.9870588235293
2023-01,North America,Online,Food & Grocery,33606.75,42,800.1607142857143
2023-01,North America,Online,Home & Garden,37744.51,42,898.6788095238096
2023-01,North America,Online,Sports,31486.09,32,983.9403125
2023-01,Southeast Asia,Call Center,Beauty,840.4100000000001,2,420.20500000000004
2023-01,Southeast Asia,Call Center,Electronics,4218.15,3,1406.05
2023-01,Southeast Asia,Call Center,Fashion,1591.45,2,795.725
2023-01,Southeast Asia,Call Center,Food & Grocery,1184.5700000000002,2,592.2850000000001
2023-01,Southeast Asia,Call Center,Home & Garden,402.98,1,402.98
2023-01,Southeast Asia,Call Center,Sports,4082.13,5,816.426
2023-01,Southeast Asia,In-Store,Beauty,9486.44,19,499.2863157894737
2023-01,Southeast Asia,In-Store,Electronics,11166.8,14,797.6285714285714
2023-01,Southeast Asia,In-Store,Fashion,18080.26,16,1130.01625
2023-01,Southeast Asia,In-Store,Food & Grocery,7661.18,12,638.4316666666667
2023-01,Southeast Asia,In-Store,Home & Garden,14483.02,15,965.5346666666667
2023-01,Southeast Asia,In-Store,Sports,9057.34,11,823.3945454545454
2023-01,Southeast Asia,Mobile App,Beauty,16169.73,18,898.3183333333333
2023-01,Southeast Asia,Mobile App,Electronics,8793.66,14,628.1185714285714
2023-01,Southeast Asia,Mobile App,Fashion,6359.47,14,454.2478571428572
2023-01,Southeast Asia,Mobile App,Food & Grocery,15268.49,13,1174.4992307692307
2023-01,Southeast Asia,Mobile App,Home & Garden,7478.16,8,934.77
2023-01,Southeast Asia,Mobile App,Sports,10056.86,12,838.0716666666667
2023-01,Southeast Asia,Online,Beauty,16455.25,20,822.7625
2023-01,Southeast Asia,Online,Electronics,19273.68,21,917.7942857142857
2023-01,Southeast Asia,Online,Fashion,18639.8,21,887.6095238095238
2023-01,Southeast Asia,Online,Food & Grocery,12417.38,15,827.8253333333333
2023-01,Southeast Asia,Online,Home & Garden,13690.27,16,855.641875
2023-01,Southeast Asia,Online,Sports,12343.8,21,587.8
2023-02,Central Asia,Call Center,Electronics,1986.69,4,496.6725
2023-02,Central Asia,Call Center,Fashion,2234.63,3,744.8766666666667
2023-02,Central Asia,Call Center,Food & Grocery,2479.06,3,826.3533333333334
2023-02,Central Asia,Call Center,Home & Garden,1380.99,2,690.495
2023-02,Central Asia,Call Center,Sports,3807.66,4,951.915
2023-02,Central Asia,In-Store,Beauty,2911.81,8,363.97625
2023-02,Central Asia,In-Store,Electronics,7157.12,9,795.2355555555555
2023-02,Central Asia,In-Store,Fashion,2157.0099999999998,5,431.40199999999993
2023-02,Central Asia,In-Store,Food & Grocery,4065.66,8,508.2075
2023-02,Central Asia,In-Store,Home & Garden,5055.2,6,842.5333333333333
2023-02,Central Asia,In-Store,Sports,11453.630000000001,13,881.0484615384617
2023-02,Central Asia,Mobile App,Beauty,5680.75,8,710.09375
2023-02,Central Asia,Mobile App,Electronics,6063.49,3,2021.1633333333332
2023-02,Central Asia,Mobile App,Fashion,6466.63,12,538.8858333333334
2023-02,Central Asia,Mobile App,Food & Grocery,6449.62,9,716.6244444444444
2023-02,Central Asia,Mobile App,Home & Garden,3738.18,8,467.2725
2023-02,Central Asia,Mobile App,Sports,2958.53,7,422.6471428571429
2023-02,Central Asia,Online,Beauty,11621.13,14,830.0807142857142
2023-02,Central Asia,Online,Electronics,9850.52,11,895.5018181818182
2023-02,Central Asia,Online,Fashion,10102.81,14,721.6292857142856
2023-02,Central Asia,Online,Food & Grocery,13981.92,10,1398.192
2023-02,Central Asia,Online,Home & Garden,17745.649999999998,22,806.6204545454544
2023-02,Central Asia,Online,Sports,14621.36,10,1462.136
2023-02,Europe,Call Center,Beauty,2484.88,4,621.22
