customer_id,recency,frequency,monetary,R,F,M,RFM_Score,RFM_Total,Segment,region,age,gender,segment,CLV,Churn_Probability
GM00923,21,13,5809.139999999999,5,4,4,544,13,Champions,Southeast Asia,62,F,Standard,3891.31,3.7543178453258405e-06
GM00924,92,27,31452.63,3,5,5,355,13,Champions,North America,44,M,Premium,21546.69,0.0015869861971242393
GM00925,338,4,2383.1800000000003,1,1,2,112,4,Lost,MENA,43,M,Standard,1588.5,0.99999851977661
GM00926,485,9,6193.58,1,3,4,134,8,Potential Loyalists,Central Asia,24,M,Standard,4251.49,0.9999999999901572
GM00927,54,15,6612.06,4,4,4,444,12,Loyal Customers,Europe,59,M,Standard,4498.08,6.01482243664694e-05
GM00928,17,7,488.63,5,2,1,521,8,Recent Customers,MENA,64,M,Budget,318.24,4.299027661767843e-06
GM00929,341,5,1990.51,1,2,2,122,5,Potential Loyalists,North America,70,F,Standard,1333.1,0.9999990084627782
GM00930,211,13,4993.51,1,4,3,143,8,At Risk,Europe,55,M,Standard,3487.64,0.9468597484123333
GM00931,202,8,3567.0699999999997,1,3,3,133,7,Potential Loyalists,Europe,22,M,Standard,2541.11,0.9278981238151266
GM00932,119,26,25740.31,2,5,5,255,12,At Risk,North America,40,M,Premium,17169.27,0.012494196895589576
GM00933,70,10,3051.37,3,3,3,333,9,Potential Loyalists,Southeast Asia,45,F,Standard,2081.4,0.00019284184407034096
GM00934,68,4,775.04,3,1,2,312,6,Potential Loyalists,MENA,51,F,Budget,496.12,0.0002605244370545323
GM00935,218,17,7760.16,1,4,4,144,9,At Risk,Europe,70,F,Standard,5263.11,0.971523243963084
GM00936,38,18,22551.75,4,5,5,455,14,Champions,Europe,32,F,Premium,15160.9,2.2149518791329365e-05
GM00937,34,12,2921.06,4,3,3,433,10,Loyal Customers,Central Asia,49,M,Standard,2026.71,1.1476312222444989e-05
GM00938,283,4,1448.0900000000001,1,1,2,112,4,Lost,Southeast Asia,43,M,Standard,1007.26,0.9998762401644384
GM00939,87,1,0.0,3,1,1,311,5,Potential Loyalists,Central Asia,65,M,Budget,0.0,0.001761154486574591
GM00940,863,1,47.13,1,1,1,111,3,Lost,North America,48,F,Budget,34.28,1.0
GM00941,19,12,7386.9,5,3,4,534,12,Loyal Customers,Europe,36,Other,Standard,4964.28,3.842869590960607e-06
GM00942,231,6,790.75,1,2,2,122,5,Potential Loyalists,North America,26,F,Budget,549.74,0.9925838361444569
GM00943,100,15,5976.08,3,4,4,344,11,Potential Loyalists,North America,46,M,Standard,4006.78,0.002709631209914814
GM00944,41,18,8723.95,4,5,4,454,13,Champions,North America,71,M,Standard,5934.31,1.9365374385071327e-05
GM00945,80,5,4449.04,3,2,3,323,8,Potential Loyalists,Europe,68,M,Standard,2878.95,0.0004750575523073217
GM00946,69,9,8798.46,3,3,4,334,10,Potential Loyalists,Central Asia,56,F,Premium,6139.25,0.00022155350505073193
GM00947,291,2,300.04,1,1,1,111,3,Lost,Europe,21,M,Budget,213.63,0.9999739443098277
GM00948,103,24,31592.05,3,5,5,355,13,Champions,Southeast Asia,20,F,Premium,21587.91,0.0036721373635040795
GM00949,45,3,605.05,4,1,1,411,6,Recent Customers,Southeast Asia,46,M,Standard,372.45,3.5923326938493844e-05
GM00950,245,2,221.44,1,1,1,111,3,Lost,North America,69,F,Budget,146.41,0.9979251945343106
GM00951,102,4,845.28,3,1,2,312,6,Potential Loyalists,North America,28,F,Standard,581.37,0.0036660884561426537
GM00952,68,6,468.2,3,2,1,321,6,Potential Loyalists,North America,50,F,Budget,307.39,0.00024197776605597597
GM00953,124,19,8738.15,2,5,4,254,11,At Risk,Europe,55,F,Standard,6001.26,0.014500798927038585
GM00954,16,10,2677.54,5,3,2,532,10,Loyal Customers,Southeast Asia,28,F,Standard,1745.73,3.0051216586479423e-06
GM00955,216,2,341.35,1,1,1,111,3,Lost,MENA,44,F,Budget,225.69,0.9772215987702291
GM00956,39,30,28158.829999999998,4,5,5,455,14,Champions,MENA,50,F,Premium,19161.6,2.071248491094594e-05
GM00957,673,1,54.19,1,1,1,111,3,Lost,MENA,38,F,Budget,39.41,1.0
GM00958,91,11,5675.58,3,3,3,333,9,Potential Loyalists,Central Asia,56,Other,Standard,4011.47,0.001233364437043767
GM00959,520,1,116.71,1,1,1,111,3,Lost,Europe,48,F,Budget,77.16,0.9999999999996325
GM00960,42,35,53394.32,4,5,5,455,14,Champions,North America,55,F,Premium,35672.58,4.8534221581036464e-05
GM00961,83,6,2085.52,3,2,2,322,7,Potential Loyalists,Central Asia,63,F,Standard,1438.46,0.0009031432838595702
GM00962,192,2,182.48000000000002,2,1,1,211,4,Potential Loyalists,North America,19,M,Budget,120.65,0.9237947297384854
GM00963,143,17,6252.07,2,4,4,244,10,At Risk,Europe,44,M,Standard,4380.68,0.06927459450006242
GM00964,402,4,1617.93,1,1,2,112,4,Lost,MENA,53,F,Standard,1176.68,0.99999999288119
GM00965,218,6,603.6800000000001,1,2,1,121,4,Potential Loyalists,Europe,28,F,Budget,416.44,0.9841372213124324
GM00966,47,10,2484.18,4,3,2,432,9,Loyal Customers,Europe,64,F,Standard,1668.53,4.049387530668974e-05
GM00967,41,3,277.82,4,1,1,411,6,Recent Customers,North America,35,M,Budget,166.98,2.7762718006622605e-05
GM00968,47,15,7320.7,4,4,4,444,12,Loyal Customers,Europe,18,F,Standard,5009.2,3.3217867720911777e-05
GM00969,34,30,40788.39,4,5,5,455,14,Champions,North America,52,F,Premium,27712.07,1.7295564011322502e-05
GM00970,23,39,49281.15,5,5,5,555,15,Champions,MENA,52,M,Premium,32540.8,8.077917418999991e-06
GM00971,18,19,7181.29,5,5,4,554,14,Champions,North America,48,F,Standard,4724.74,2.521778903102207e-06
GM00972,50,13,12560.57,4,4,5,445,13,Champions,Southeast Asia,45,F,Premium,8219.23,3.7019800530630384e-05
GM00973,116,15,6228.09,2,4,4,244,10,At Risk,North America,56,M,Standard,4204.62,0.007905724739599341
GM00974,46,32,46958.13,4,5,5,455,14,Champions,Europe,18,F,Premium,31821.76,6.340623826345907e-05
GM00975,13,35,45184.159999999996,5,5,5,555,15,Champions,Central Asia,42,F,Premium,30485.58,3.892711687672253e-06
GM00976,23,15,18670.83,5,4,5,545,14,Champions,Europe,60,M,Premium,12847.43,5.176141634146542e-06
GM00977,109,4,264.15000000000003,2,1,1,211,4,Potential Loyalists,North America,55,M,Budget,165.25,0.006666519112454369
GM00978,18,17,5476.76,5,4,3,543,12,Loyal Customers,Central Asia,37,Other,Standard,3624.44,3.02653120953157e-06
GM00979,77,13,5723.43,3,4,4,344,11,Potential Loyalists,MENA,20,M,Standard,3715.72,0.00037551164035305295
GM00980,302,1,262.62,1,1,1,111,3,Lost,North America,68,M,Budget,173.63,0.9999790151586165
GM00981,23,24,25808.96,5,5,5,555,15,Champions,Europe,19,M,Premium,17562.33,5.707382727481172e-06
GM00982,293,7,769.25,1,2,2,122,5,Potential Loyalists,North America,35,F,Budget,552.26,0.9999563276169495
GM00983,80,15,6821.57,3,4,4,344,11,Potential Loyalists,Central Asia,61,F,Standard,4649.46,0.0005011992300601824
GM00984,14,24,28098.52,5,5,5,555,15,Champions,Central Asia,27,F,Premium,18428.99,3.1076140926372195e-06
GM00985,139,15,8339.68,2,4,4,244,10,At Risk,North America,22,M,Standard,5627.32,0.04808436857752185
GM00986,24,2,209.32,5,1,1,511,7,Recent Customers,MENA,26,F,Budget,138.39,8.610241835140677e-06
GM00987,294,4,864.99,1,1,2,112,4,Lost,North America,19,M,Standard,612.52,0.9999491476357865
GM00988,79,6,933.71,3,2,2,322,7,Potential Loyalists,MENA,51,M,Budget,653.05,0.0005724928984753447
GM00989,36,35,49133.13,4,5,5,455,14,Champions,Europe,55,M,Premium,33374.13,2.8756504129879972e-05
GM00990,82,8,4549.87,3,3,3,333,9,Potential Loyalists,North America,48,M,Standard,3124.9,0.0005819930947984414
GM00991,99,15,27405.13,3,4,5,345,12,Potential Loyalists,North America,27,F,Premium,17773.36,0.0026142092078044695
GM00992,33,9,4856.3099999999995,4,3,3,433,10,Loyal Customers,North America,67,F,Standard,3244.85,1.1315205126891526e-05
GM00993,44,11,5050.86,4,3,3,433,10,Loyal Customers,Europe,29,M,Standard,3393.17,2.8155086279416778e-05
GM00994,98,7,408.14,3,2,1,321,6,Potential Loyalists,North America,53,F,Budget,265.86,0.00253904583954373
GM00995,86,15,19429.46,3,4,5,345,12,Potential Loyalists,Europe,71,F,Premium,13083.14,0.0008761204563972707
GM00996,99,4,539.23,3,1,1,311,5,Potential Loyalists,Central Asia,38,F,Standard,369.24,0.0033444087968867355
GM00997,85,10,4268.53,3,3,3,333,9,Potential Loyalists,Southeast Asia,66,M,Standard,2950.63,0.0007438600359882184
GM00998,265,3,521.11,1,1,1,111,3,Lost,Europe,64,F,Budget,363.23,0.9995671570640564
GM00999,31,4,862.86,5,1,2,512,8,Recent Customers,Southeast Asia,23,M,Budget,543.58,1.0882530476765202e-05
GM01000,166,3,288.0,2,1,1,211,4,Potential Loyalists,MENA,65,F,Budget,188.7,0.44165370946146976
GM01001,329,4,106.07,1,1,1,111,3,Lost,Europe,66,M,Budget,71.35,0.9999979343502771
GM01002,786,1,54.52,1,1,1,111,3,Lost,MENA,20,F,Budget,39.65,1.0
GM01003,231,5,926.11,1,2,2,122,5,Potential Loyalists,Southeast Asia,27,M,Budget,643.65,0.9919722630951736
GM01004,21,15,4903.91,5,4,3,543,12,Loyal Customers,North America,22,M,Standard,3313.89,3.570943884757931e-06
GM01005,44,30,37480.54,4,5,5,455,14,Champions,North America,63,F,Premium,24962.58,3.4219186073997985e-05
GM01006,24,8,1730.07,5,3,2,532,10,Loyal Customers,North America,43,F,Standard,1160.82,5.427990893933909e-06
GM01007,83,10,4899.75,3,3,3,333,9,Potential Loyalists,North America,38,F,Standard,3293.15,0.0006429204351311798
GM01008,56,8,4160.87,4,3,3,433,10,Loyal Customers,North America,62,F,Standard,2603.27,8.612623215642261e-05
GM01009,180,3,2334.7000000000003,2,1,2,212,5,Potential Loyalists,Europe,43,M,Standard,1464.27,0.6388903000064579
GM01010,55,8,2781.7999999999997,4,3,2,432,9,Loyal Customers,MENA,55,F,Standard,1867.33,6.405902627070958e-05
GM01011,300,1,33.19,1,1,1,111,3,Lost,Europe,61,M,Budget,21.94,0.9999799871309074
GM01012,79,15,24637.61,3,4,5,345,12,Potential Loyalists,Southeast Asia,43,M,Premium,16638.89,0.0005170395578453452
GM01013,102,6,221.37,3,2,1,321,6,Potential Loyalists,Southeast Asia,25,F,Budget,156.05,0.003770776612378185
GM01014,434,4,2273.38,1,1,2,112,4,Lost,Central Asia,22,F,Standard,1571.63,0.9999999994416777
GM01015,770,3,188.79,1,1,1,111,3,Lost,North America,32,F,Budget,137.3,1.0
GM01016,784,1,234.44,1,1,1,111,3,Lost,Southeast Asia,33,F,Budget,170.5,1.0
GM01017,401,1,73.02,1,1,1,111,3,Lost,Europe,18,F,Budget,48.28,0.9999999938496877
GM01018,108,17,5883.93,2,4,4,244,10,At Risk,North America,33,M,Standard,3922.84,0.00351412248944986
GM01019,372,5,1838.43,1,2,2,122,5,Potential Loyalists,Southeast Asia,54,M,Standard,1232.96,0.9999999289855063
GM01020,55,18,10686.91,4,5,5,455,14,Champions,Central Asia,20,F,Standard,7323.35,7.269504446409612e-05
GM01021,170,2,375.23,2,1,1,211,4,Potential Loyalists,North America,69,M,Budget,231.82,0.5151082067821452
GM01022,548,2,231.13,1,1,1,111,3,Lost,Europe,64,M,Budget,168.09,0.9999999999999607
GM01023,23,6,818.44,5,2,2,522,9,Recent Customers,Southeast Asia,48,M,Budget,537.82,5.861463526972967e-06
GM01024,43,11,15081.15,4,3,5,435,12,Loyal Customers,Southeast Asia,30,F,Premium,10362.12,2.7242890947102337e-05
GM01025,206,17,5863.71,1,4,4,144,9,At Risk,Southeast Asia,33,M,Standard,4039.89,0.9169379813369954
GM01026,59,7,3064.21,3,2,3,323,8,Potential Loyalists,MENA,60,F,Standard,2199.01,0.00012145840451700879
GM01027,15,24,26032.739999999998,5,5,5,555,15,Champions,Southeast Asia,38,F,Premium,17594.2,2.5361000694600718e-06
GM01028,15,14,5120.15,5,4,3,543,12,Loyal Customers,North America,19,M,Standard,3435.8,2.4516006654970725e-06
GM01029,28,11,10453.04,5,3,5,535,13,Champions,Europe,71,F,Premium,6556.94,8.925451284322993e-06
GM01030,36,7,899.0799999999999,4,2,2,422,8,Recent Customers,North America,44,F,Budget,609.39,1.5937342950502e-05
GM01031,129,5,2612.05,2,2,2,222,6,Potential Loyalists,Central Asia,55,F,Standard,1677.4,0.03253176790734572
GM01032,45,13,3840.16,4,4,3,443,11,Loyal Customers,North America,43,F,Standard,2555.14,2.991512667123885e-05
GM01033,391,3,176.43,1,1,1,111,3,Lost,Europe,55,M,Budget,121.91,0.9999999860042144
GM01034,235,13,6905.74,1,4,4,144,9,At Risk,Europe,63,F,Standard,4821.37,0.9929951334360027
GM01035,30,27,37136.17,5,5,5,555,15,Champions,Central Asia,42,M,Premium,25120.91,1.3103219802496069e-05
GM01036,728,3,1487.96,1,1,2,112,4,Lost,North America,28,F,Standard,1082.15,1.0
GM01037,16,14,19608.79,5,4,5,545,14,Champions,Europe,25,F,Premium,13154.74,3.93171162794823e-06
GM01038,16,22,33385.479999999996,5,5,5,555,15,Champions,North America,25,F,Premium,23197.0,4.150153084968245e-06
GM01039,39,27,32220.27,4,5,5,455,14,Champions,Central Asia,50,M,Premium,22325.38,2.4763494748993008e-05
GM01040,85,8,3726.19,3,3,3,333,9,Potential Loyalists,Europe,70,M,Standard,2462.21,0.0008799964781398618
GM01041,24,15,13513.2,5,4,5,545,14,Champions,MENA,24,M,Premium,9230.46,5.595186904945353e-06
GM01042,53,13,4082.42,4,4,3,443,11,Loyal Customers,North America,55,M,Standard,2832.41,4.8080129153989804e-05
GM01043,757,1,117.02,1,1,1,111,3,Lost,Europe,38,M,Budget,85.11,1.0
GM01044,33,13,5068.34,4,4,3,443,11,Loyal Customers,North America,25,F,Standard,3384.08,1.1730871905544916e-05
GM01045,624,1,247.6,1,1,1,111,3,Lost,Southeast Asia,68,M,Budget,180.07,1.0
GM01046,140,19,6614.9400000000005,2,5,4,254,11,At Risk,North America,71,Other,Standard,4708.75,0.04727012566428847
GM01047,177,4,2118.83,2,1,2,212,5,Potential Loyalists,Europe,38,M,Standard,1413.91,0.6917518642120803
GM01048,289,1,166.08,1,1,1,111,3,Lost,Central Asia,37,F,Budget,109.8,0.9999477418171566
GM01049,124,20,24163.35,2,5,5,255,12,At Risk,Southeast Asia,25,F,Premium,16522.05,0.019404490126516526
GM01050,115,14,15547.39,2,4,5,245,11,At Risk,Central Asia,63,F,Premium,10343.48,0.009851210816610043
GM01051,27,19,8395.96,5,5,4,554,14,Champions,Southeast Asia,48,F,Standard,5750.34,5.403994363409306e-06
GM01052,35,15,4935.14,4,4,3,443,11,Loyal Customers,MENA,67,M,Standard,3363.34,1.090254589746369e-05
GM01053,46,7,674.8700000000001,4,2,2,422,8,Recent Customers,Southeast Asia,46,F,Budget,455.22,3.570914435987798e-05
GM01054,130,6,396.56,2,2,1,221,5,Potential Loyalists,North America,65,M,Budget,254.88,0.0334266551312931
GM01055,44,7,3037.12,4,2,3,423,9,Recent Customers,Southeast Asia,26,M,Standard,2028.39,2.497289251906207e-05
GM01056,57,12,5347.98,4,3,3,433,10,Loyal Customers,Europe,32,F,Standard,3537.6,7.157918384914397e-05
GM01057,63,11,3532.13,3,3,3,333,9,Potential Loyalists,North America,47,F,Standard,2267.46,0.0001222354409058649
GM01058,30,4,479.81,5,1,1,511,7,Recent Customers,MENA,43,F,Budget,312.58,1.1642475399669768e-05
GM01059,198,6,414.11,1,2,1,121,4,Potential Loyalists,MENA,27,M,Budget,295.29,0.8973272696370336
GM01060,122,7,1408.5,2,2,2,222,6,Potential Loyalists,North America,46,M,Budget,984.01,0.0274325800290769
GM01061,51,18,6252.4400000000005,4,5,4,454,13,Champions,Southeast Asia,71,M,Standard,4255.18,3.246900952822446e-05
GM01062,72,6,939.21,3,2,2,322,7,Potential Loyalists,Southeast Asia,33,M,Budget,603.99,0.0004024164278195501
GM01063,287,5,5383.8099999999995,1,2,3,123,6,Potential Loyalists,North America,53,M,Standard,3828.18,0.9998839398244517
GM01064,341,3,1352.33,1,1,2,112,4,Lost,MENA,37,M,Standard,921.04,0.9999989870227698
GM01065,79,5,444.03,3,2,1,321,6,Potential Loyalists,MENA,62,M,Budget,311.22,0.000779293282553779
GM01066,23,19,27364.38,5,5,5,555,15,Champions,North America,71,F,Premium,18001.15,6.217215605143528e-06
GM01067,33,7,1025.46,4,2,2,422,8,Recent Customers,Europe,54,M,Budget,677.55,1.6971093351267855e-05
GM01068,42,12,15274.82,4,3,5,435,12,Loyal Customers,Central Asia,39,F,Premium,10290.45,2.6462216603236722e-05
GM01069,195,2,19.38,2,1,1,211,4,Potential Loyalists,Europe,24,M,Budget,12.81,0.9030304332966645
GM01070,85,15,4505.31,3,4,3,343,10,Potential Loyalists,Europe,40,F,Standard,3210.6,0.0007183793730661173
GM01071,71,13,6598.12,3,4,4,344,11,Potential Loyalists,Europe,58,F,Standard,4502.22,0.00024982759553342123
GM01072,421,4,1245.3000000000002,1,1,2,112,4,Lost,Europe,57,M,Standard,899.77,0.9999999985559276
GM01073,22,15,7105.9,5,4,4,544,13,Champions,Central Asia,46,F,Standard,4647.55,4.281270636479693e-06
GM01074,27,18,7040.49,5,5,4,554,14,Champions,Central Asia,33,M,Standard,4845.19,5.348777529468942e-06
GM01075,194,10,4690.99,2,3,3,233,8,Potential Loyalists,Southeast Asia,55,F,Standard,3339.74,0.8286333582425807
GM01076,53,26,38644.409999999996,4,5,5,455,14,Champions,MENA,45,M,Premium,26630.73,8.411128079675965e-05
GM01077,80,23,35617.97,3,5,5,355,13,Champions,MENA,65,Other,Premium,24417.57,0.0008119815129327022
GM01078,51,9,7580.42,4,3,4,434,11,Loyal Customers,North America,55,M,Premium,5084.11,5.334650484703129e-05
GM01079,106,3,1447.02,2,1,2,212,5,Potential Loyalists,Europe,48,M,Standard,940.13,0.005055495040878652
GM01080,207,4,405.16,1,1,1,111,3,Lost,Southeast Asia,31,F,Budget,267.87,0.9518850571381394
GM01081,56,1,101.32,4,1,1,411,6,Recent Customers,North America,70,M,Budget,60.9,9.476160939013439e-05
GM01082,23,18,7736.36,5,5,4,554,14,Champions,Central Asia,50,F,Standard,5158.48,5.3169630387134246e-06
GM01083,198,6,4391.5,1,2,3,123,6,Potential Loyalists,MENA,26,M,Standard,3014.31,0.879201572115555
GM01084,276,5,1202.05,1,2,2,122,5,Potential Loyalists,Southeast Asia,44,F,Budget,844.9,0.9997848811648326
GM01085,94,16,6785.04,3,4,4,344,11,Potential Loyalists,Southeast Asia,41,M,Standard,4491.65,0.0012680698764585359
GM01086,192,13,6078.09,2,4,4,244,10,At Risk,MENA,30,F,Standard,4111.67,0.8124617396291207
GM01087,32,16,7584.11,4,4,4,444,12,Loyal Customers,North America,43,F,Standard,5220.64,9.651482488661823e-06
GM01088,21,39,44712.16,5,5,5,555,15,Champions,Europe,46,M,Premium,29618.81,6.25995158711806e-06
GM01089,29,29,42314.94,5,5,5,555,15,Champions,Southeast Asia,68,M,Premium,28370.15,1.2613011484259425e-05
GM01090,54,22,19722.69,4,5,5,455,14,Champions,Europe,66,M,Premium,13823.32,6.506807059144073e-05
GM01091,193,11,3088.55,2,3,3,233,8,Potential Loyalists,Southeast Asia,60,Other,Standard,2145.08,0.8123985277340349
GM01092,16,24,29859.46,5,5,5,555,15,Champions,North America,45,M,Premium,20208.28,3.1513801552468107e-06
GM01093,32,27,38355.88,4,5,5,455,14,Champions,North America,45,M,Premium,26344.21,1.5420751838784956e-05
GM01094,26,12,4979.36,5,3,3,533,11,Loyal Customers,MENA,25,M,Standard,3347.22,6.658526930685821e-06
GM01095,31,24,33398.78,5,5,5,555,15,Champions,Europe,40,M,Premium,22969.96,1.295378693909531e-05
GM01096,43,12,13348.53,4,3,5,435,12,Loyal Customers,Europe,46,F,Premium,9166.35,2.399928743170833e-05
GM01097,341,1,112.11,1,1,1,111,3,Lost,Europe,22,F,Budget,74.12,0.9999991658978117
GM01098,19,35,64538.58,5,5,5,555,15,Champions,Europe,59,F,Premium,43613.02,1.3579689306138474e-05
GM01099,135,6,3170.8,2,2,3,223,7,Potential Loyalists,North America,24,F,Standard,2144.91,0.04182049052563923
GM01100,19,19,9587.82,5,5,4,554,14,Champions,Europe,59,F,Standard,6326.96,2.9678056973675945e-06
GM01101,48,15,7946.9400000000005,4,4,4,444,12,Loyal Customers,Central Asia,53,M,Standard,5339.71,3.6359041571465646e-05
GM01102,155,14,5185.25,2,4,3,243,9,At Risk,Southeast Asia,58,M,Standard,3539.18,0.15213761312222485
GM01103,21,17,8566.21,5,4,4,544,13,Champions,Southeast Asia,44,F,Standard,5788.36,3.1780610261694155e-06
GM01104,141,3,384.21,2,1,1,211,4,Potential Loyalists,Southeast Asia,63,F,Budget,239.72,0.09191690720764416
GM01105,261,3,1681.2399999999998,1,1,2,112,4,Lost,Southeast Asia,19,F,Standard,1155.48,0.9990627757670627
GM01106,319,2,174.71,1,1,1,111,3,Lost,Europe,42,M,Budget,115.51,0.9999954598869604
GM01107,185,6,3224.85,2,2,3,223,7,Potential Loyalists,MENA,26,M,Standard,2150.19,0.7264161231476111
GM01108,48,5,798.21,4,2,2,422,8,Recent Customers,North America,70,M,Budget,479.77,5.6789759582052626e-05
GM01109,147,3,132.79000000000002,2,1,1,211,4,Potential Loyalists,North America,44,F,Budget,85.64,0.1402433119294401
GM01110,115,3,670.63,2,1,1,211,4,Potential Loyalists,Europe,18,F,Budget,431.13,0.011671171094768234
GM01111,142,16,7088.49,2,4,4,244,10,At Risk,North America,40,F,Standard,4711.77,0.056754760540704746
GM01112,71,14,7941.34,3,4,4,344,11,Potential Loyalists,Europe,27,M,Standard,5339.7,0.00023309795890778717
GM01113,77,7,1109.51,3,2,2,322,7,Potential Loyalists,Europe,59,F,Budget,714.66,0.0005045067866372067
GM01114,441,1,55.76,1,1,1,111,3,Lost,MENA,69,M,Budget,36.87,0.9999999999401503
GM01115,142,6,864.6099999999999,2,2,2,222,6,Potential Loyalists,North America,42,M,Budget,572.71,0.07843200292931013
GM01116,362,4,1293.25,1,1,2,112,4,Lost,North America,71,F,Standard,863.49,0.9999998131919394
GM01117,105,5,616.77,2,2,1,221,5,Potential Loyalists,Central Asia,20,M,Budget,411.72,0.00521541942957906
GM01118,220,4,2206.88,1,1,2,112,4,Lost,Southeast Asia,23,M,Standard,1553.62,0.9758400915840809
GM01119,146,5,2949.12,2,2,3,223,7,Potential Loyalists,Europe,23,F,Standard,1911.17,0.10033431902092303
GM01120,13,12,10141.72,5,3,5,535,13,Champions,Europe,70,F,Premium,6653.29,2.1985650747103097e-06
GM01121,177,3,1054.9499999999998,2,1,2,212,5,Potential Loyalists,Southeast Asia,19,M,Standard,740.81,0.612394395474247
GM01122,316,5,710.1099999999999,1,2,2,122,5,Potential Loyalists,Southeast Asia,35,F,Budget,511.28,0.9999919884616982
GM01123,48,16,22177.89,4,4,5,445,13,Champions,Southeast Asia,40,M,Premium,15041.42,3.9961209102899796e-05
GM01124,513,6,2138.2599999999998,1,2,2,122,5,Potential Loyalists,North America,19,F,Standard,1524.49,0.9999999999989384
