transaction_id,customer_id,region,city,channel,category,order_date,quantity,unit_price,revenue,discount_pct,is_returned,payment_delayed
TXN0014055,GM01196,Southeast Asia,Manila,Mobile App,Home & Garden,2022-03-10,1,168.52,168.52,5,0,0
TXN0014056,GM01197,Southeast Asia,Manila,Mobile App,Food & Grocery,2024-01-26,3,111.01,333.03,20,0,0
TXN0014057,GM01197,Southeast Asia,Manila,In-Store,Sports,2023-04-18,1,451.18,451.18,0,1,0
TXN0014058,GM01197,Southeast Asia,Manila,In-Store,Fashion,2023-05-05,2,745.58,1491.16,0,0,0
TXN0014059,GM01197,Southeast Asia,Manila,In-Store,Fashion,2022-05-10,1,598.45,598.45,0,0,0
TXN0014060,GM01197,Southeast Asia,Manila,Mobile App,Beauty,2022-09-19,5,711.77,3558.85,0,0,0
TXN0014061,GM01197,Southeast Asia,Manila,Mobile App,Fashion,2022-10-30,3,387.9,1163.69,15,0,0
TXN0014062,GM01197,Southeast Asia,Manila,Online,Electronics,2022-02-15,4,340.97,1363.86,0,0,0
TXN0014063,GM01197,Southeast Asia,Manila,In-Store,Sports,2024-05-27,2,681.85,1363.7,0,0,0
TXN0014064,GM01197,Southeast Asia,Manila,Online,Beauty,2022-04-09,1,536.42,536.42,0,0,0
TXN0014065,GM01197,Southeast Asia,Manila,Mobile App,Electronics,2022-06-18,5,738.2,3690.98,5,0,0
TXN0014066,GM01197,Southeast Asia,Manila,Mobile App,Food & Grocery,2022-01-05,3,446.55,1339.65,0,0,0
TXN0014067,GM01197,Southeast Asia,Manila,Online,Food & Grocery,2023-08-20,1,168.18,168.18,0,0,1
TXN0014068,GM01197,Southeast Asia,Manila,Online,Home & Garden,2022-12-21,5,754.02,3770.11,5,0,0
TXN0014069,GM01197,Southeast Asia,Manila,In-Store,Sports,2022-11-29,5,665.22,3326.11,0,0,0
TXN0014070,GM01197,Southeast Asia,Manila,In-Store,Electronics,2022-08-10,2,713.23,1426.46,0,1,0
TXN0014071,GM01197,Southeast Asia,Manila,Mobile App,Home & Garden,2023-12-11,3,201.88,605.63,10,0,0
TXN0014072,GM01197,Southeast Asia,Manila,Call Center,Food & Grocery,2024-02-08,5,532.34,2661.71,0,0,0
TXN0014073,GM01197,Southeast Asia,Manila,In-Store,Beauty,2022-12-10,5,197.73,988.67,5,0,0
TXN0014074,GM01197,Southeast Asia,Manila,Online,Fashion,2022-03-26,2,740.17,1480.35,0,1,0
TXN0014075,GM01197,Southeast Asia,Manila,Call Center,Food & Grocery,2023-04-13,3,429.63,1288.9,0,0,0
TXN0014076,GM01197,Southeast Asia,Manila,Mobile App,Electronics,2023-04-07,2,352.06,704.11,0,0,0
TXN0014077,GM01197,Southeast Asia,Manila,Online,Home & Garden,2024-03-19,3,597.69,1793.07,0,0,0
TXN0014078,GM01197,Southeast Asia,Manila,Online,Electronics,2023-06-27,1,404.73,404.73,0,0,0
TXN0014079,GM01197,Southeast Asia,Manila,Online,Fashion,2022-08-30,5,291.01,1455.05,0,0,0
TXN0014080,GM01197,Southeast Asia,Manila,Online,Fashion,2023-06-26,5,390.87,1954.33,0,0,0
TXN0014081,GM01197,Southeast Asia,Manila,Online,Beauty,2023-12-23,4,459.0,1835.99,5,0,0
TXN0014082,GM01197,Southeast Asia,Manila,Mobile App,Home & Garden,2024-05-19,5,475.96,2379.82,0,0,0
TXN0014083,GM01197,Southeast Asia,Manila,In-Store,Sports,2022-10-25,1,416.87,416.87,10,0,0
TXN0014084,GM01197,Southeast Asia,Manila,Online,Beauty,2023-01-02,5,630.11,3150.55,15,0,0
TXN0014085,GM01197,Southeast Asia,Manila,In-Store,Electronics,2024-06-05,5,275.43,1377.15,0,0,0
TXN0014086,GM01197,Southeast Asia,Manila,Online,Home & Garden,2023-04-17,4,783.95,3135.79,5,0,0
TXN0014087,GM01197,Southeast Asia,Manila,In-Store,Sports,2024-05-17,1,404.62,404.62,5,0,0
TXN0014088,GM01197,Southeast Asia,Manila,Online,Food & Grocery,2022-04-04,5,419.09,2095.44,10,0,0
TXN0014089,GM01197,Southeast Asia,Manila,Online,Home & Garden,2022-11-16,2,99.96,199.93,15,0,0
TXN0014090,GM01197,Southeast Asia,Manila,Mobile App,Fashion,2022-08-09,4,245.31,981.25,5,0,1
TXN0014091,GM01197,Southeast Asia,Manila,Mobile App,Beauty,2024-05-02,4,579.3,2317.18,10,0,0
TXN0014092,GM01197,Southeast Asia,Manila,Mobile App,Beauty,2022-03-24,4,127.27,509.08,5,0,0
TXN0014093,GM01198,Southeast Asia,Jakarta,Online,Beauty,2023-09-22,2,747.34,1494.69,0,0,0
TXN0014094,GM01198,Southeast Asia,Jakarta,Mobile App,Electronics,2022-03-11,2,584.05,1168.09,5,0,0
TXN0014095,GM01198,Southeast Asia,Jakarta,Call Center,Home & Garden,2022-04-16,5,249.08,1245.4,20,0,0
TXN0014096,GM01198,Southeast Asia,Jakarta,Call Center,Food & Grocery,2023-09-01,2,515.7,1031.41,0,0,0
TXN0014097,GM01198,Southeast Asia,Jakarta,Online,Electronics,2023-03-16,3,631.8,1895.4,0,0,0
TXN0014098,GM01198,Southeast Asia,Jakarta,Online,Home & Garden,2022-02-16,4,118.18,472.7,20,0,0
TXN0014099,GM01198,Southeast Asia,Jakarta,In-Store,Sports,2023-03-18,3,310.19,930.57,5,0,0
TXN0014100,GM01198,Southeast Asia,Jakarta,Online,Electronics,2022-08-28,3,564.33,1693.0,0,0,0
TXN0014101,GM01198,Southeast Asia,Jakarta,In-Store,Fashion,2023-08-20,4,215.93,863.7,5,0,0
TXN0014102,GM01198,Southeast Asia,Jakarta,Online,Food & Grocery,2023-02-28,1,763.44,763.44,0,0,0
TXN0014103,GM01198,Southeast Asia,Jakarta,Online,Beauty,2022-01-03,4,111.65,446.59,0,0,0
TXN0014104,GM01198,Southeast Asia,Jakarta,Online,Sports,2023-08-25,5,437.97,2189.83,15,0,0
TXN0014105,GM01198,Southeast Asia,Jakarta,Mobile App,Fashion,2022-07-28,1,383.72,383.72,10,0,0
TXN0014106,GM01198,Southeast Asia,Jakarta,In-Store,Electronics,2022-01-14,3,211.14,633.41,0,0,0
TXN0014107,GM01198,Southeast Asia,Jakarta,Online,Beauty,2023-02-14,2,569.86,1139.72,5,0,0
TXN0014108,GM01198,Southeast Asia,Jakarta,Online,Beauty,2023-04-20,5,139.16,695.81,0,0,0
TXN0014109,GM01198,Southeast Asia,Jakarta,Online,Food & Grocery,2023-08-30,3,337.19,1011.58,0,0,0
TXN0014110,GM01198,Southeast Asia,Jakarta,In-Store,Home & Garden,2024-01-27,5,710.39,3551.95,0,0,0
TXN0014111,GM01198,Southeast Asia,Jakarta,In-Store,Electronics,2024-03-08,1,633.41,633.41,5,0,0
TXN0014112,GM01198,Southeast Asia,Jakarta,Online,Electronics,2023-12-08,4,678.87,2715.5,10,0,0
TXN0014113,GM01198,Southeast Asia,Jakarta,In-Store,Sports,2022-09-23,2,526.44,1052.88,0,0,0
TXN0014114,GM01198,Southeast Asia,Jakarta,In-Store,Beauty,2022-10-07,5,348.63,1743.16,0,0,1
TXN0014115,GM01198,Southeast Asia,Jakarta,Mobile App,Beauty,2024-01-15,4,622.46,2489.86,0,0,0
TXN0014116,GM01198,Southeast Asia,Jakarta,In-Store,Fashion,2022-05-06,4,132.51,530.06,0,0,0
TXN0014117,GM01198,Southeast Asia,Jakarta,In-Store,Beauty,2023-11-19,5,245.33,1226.66,15,1,0
TXN0014118,GM01199,North America,Toronto,Online,Beauty,2023-09-18,4,219.57,878.27,15,0,0
TXN0014119,GM01199,North America,Toronto,In-Store,Food & Grocery,2024-05-20,5,77.03,385.15,0,0,0
TXN0014120,GM01199,North America,Toronto,Online,Fashion,2024-06-10,4,176.91,707.63,10,0,0
TXN0014121,GM01199,North America,Toronto,Online,Fashion,2023-02-23,5,271.84,1359.2,15,0,0
TXN0014122,GM01199,North America,Toronto,In-Store,Sports,2022-03-16,5,218.52,1092.62,0,1,0
TXN0014123,GM01199,North America,Toronto,Mobile App,Beauty,2022-08-25,4,271.21,1084.85,0,0,0
TXN0014124,GM01199,North America,Toronto,Mobile App,Sports,2022-04-07,4,157.62,630.49,5,1,0
TXN0014125,GM01199,North America,Toronto,Online,Beauty,2022-04-24,2,187.83,375.66,10,0,0
TXN0014126,GM01199,North America,Toronto,Online,Food & Grocery,2023-02-27,4,247.97,991.89,0,0,0
TXN0014127,GM01199,North America,Toronto,Online,Fashion,2023-09-05,2,214.85,429.69,0,0,0
TXN0014128,GM01199,North America,Toronto,Mobile App,Sports,2022-07-10,1,281.85,281.85,15,0,0
TXN0014129,GM01199,North America,Toronto,Online,Sports,2022-05-29,4,258.18,1032.73,10,0,0
TXN0014130,GM01199,North America,Toronto,Mobile App,Sports,2023-09-23,1,55.39,55.39,0,1,0
TXN0014131,GM01199,North America,Toronto,Online,Sports,2023-03-06,5,27.1,135.51,0,0,0
TXN0014132,GM01199,North America,Toronto,Online,Home & Garden,2022-10-23,5,141.31,706.56,0,0,0
TXN0014133,GM01199,North America,Toronto,Online,Food & Grocery,2023-03-22,5,196.03,980.15,10,1,0
TXN0014134,GM01199,North America,Toronto,Mobile App,Fashion,2022-07-19,1,163.19,163.19,0,0,0
TXN0014135,GM01199,North America,Toronto,In-Store,Sports,2024-04-25,5,244.39,1221.95,10,0,0
TXN0014136,GM01200,Europe,Paris,Online,Home & Garden,2022-06-12,1,77.97,77.97,0,0,0
TXN0014137,GM01200,Europe,Paris,Online,Sports,2023-06-04,2,21.35,42.7,0,1,0
TXN0014138,GM01200,Europe,Paris,In-Store,Sports,2023-05-10,2,30.2,60.4,0,0,0
TXN0014139,GM01200,Europe,Paris,In-Store,Food & Grocery,2024-02-19,5,20.49,102.47,0,0,0
TXN0014140,GM01200,Europe,Paris,Mobile App,Food & Grocery,2023-09-06,5,5.07,25.36,10,0,0
TXN0014141,GM01200,Europe,Paris,Mobile App,Home & Garden,2024-03-02,3,71.39,214.18,5,0,0
TXN0014142,GM01201,North America,Los Angeles,Mobile App,Fashion,2024-04-13,5,153.87,769.36,5,0,0
TXN0014143,GM01201,North America,Los Angeles,In-Store,Food & Grocery,2022-04-04,1,169.06,169.06,5,0,0
TXN0014144,GM01201,North America,Los Angeles,Online,Food & Grocery,2022-05-19,1,22.12,22.12,20,0,0
TXN0014145,GM01201,North America,Los Angeles,Online,Beauty,2022-10-20,1,185.64,185.64,15,0,0
TXN0014146,GM01202,Central Asia,Tashkent,Mobile App,Sports,2022-09-28,2,567.32,1134.64,0,0,0
TXN0014147,GM01202,Central Asia,Tashkent,Online,Food & Grocery,2022-01-09,1,688.97,688.97,5,0,0
TXN0014148,GM01202,Central Asia,Tashkent,In-Store,Electronics,2023-11-28,3,778.22,2334.67,0,0,0
TXN0014149,GM01202,Central Asia,Tashkent,Online,Home & Garden,2024-02-06,5,216.37,1081.86,10,0,0
TXN0014150,GM01202,Central Asia,Tashkent,Online,Electronics,2023-05-16,1,796.34,796.34,10,0,0
TXN0014151,GM01202,Central Asia,Tashkent,In-Store,Home & Garden,2023-08-12,4,647.69,2590.75,0,0,0
TXN0014152,GM01202,Central Asia,Tashkent,Online,Fashion,2022-12-21,1,225.36,225.36,10,0,0
TXN0014153,GM01202,Central Asia,Tashkent,Mobile App,Electronics,2022-01-31,4,266.68,1066.71,5,0,0
TXN0014154,GM01202,Central Asia,Tashkent,Online,Beauty,2023-09-20,1,353.01,353.01,5,0,0
TXN0014155,GM01202,Central Asia,Tashkent,Mobile App,Electronics,2022-09-07,2,556.07,1112.13,10,0,0
TXN0014156,GM01202,Central Asia,Tashkent,Online,Electronics,2023-11-12,3,391.06,1173.18,10,0,0
TXN0014157,GM01202,Central Asia,Tashkent,Mobile App,Electronics,2024-04-18,5,733.02,3665.09,0,0,0
TXN0014158,GM01202,Central Asia,Tashkent,Online,Food & Grocery,2023-02-25,2,242.24,484.49,5,0,0
TXN0014159,GM01202,Central Asia,Tashkent,In-Store,Fashion,2024-05-22,1,705.52,705.52,5,0,0
TXN0014160,GM01202,Central Asia,Tashkent,In-Store,Home & Garden,2022-11-14,2,123.21,246.42,5,0,0
TXN0014161,GM01202,Central Asia,Tashkent,Online,Food & Grocery,2024-05-28,4,454.61,1818.46,0,0,0
TXN0014162,GM01203,Central Asia,Astana,Online,Electronics,2022-07-15,2,36.42,72.85,5,0,0
TXN0014163,GM01203,Central Asia,Astana,Mobile App,Fashion,2023-07-12,3,9.75,29.26,5,0,0
TXN0014164,GM01203,Central Asia,Astana,Online,Sports,2022-06-05,4,79.13,316.51,10,1,0
TXN0014165,GM01203,Central Asia,Astana,Online,Food & Grocery,2023-08-27,3,18.21,54.62,5,0,0
TXN0014166,GM01203,Central Asia,Astana,In-Store,Electronics,2023-02-04,3,30.6,91.79,5,1,0
TXN0014167,GM01203,Central Asia,Astana,In-Store,Fashion,2022-05-28,3,27.94,83.82,15,1,0
TXN0014168,GM01203,Central Asia,Astana,Online,Home & Garden,2023-07-22,3,63.69,191.07,0,0,0
TXN0014169,GM01204,Europe,London,Online,Sports,2022-07-14,4,50.15,200.62,5,0,0
TXN0014170,GM01205,MENA,Riyadh,Online,Electronics,2022-08-14,5,27.61,138.03,0,0,0
TXN0014171,GM01205,MENA,Riyadh,Mobile App,Fashion,2023-01-08,1,44.13,44.13,15,1,0
TXN0014172,GM01205,MENA,Riyadh,Mobile App,Electronics,2022-10-19,3,45.2,135.59,15,0,0
TXN0014173,GM01205,MENA,Riyadh,In-Store,Sports,2022-07-02,1,74.21,74.21,0,0,0
TXN0014174,GM01205,MENA,Riyadh,In-Store,Food & Grocery,2022-08-09,4,15.24,60.95,0,0,0
TXN0014175,GM01205,MENA,Riyadh,Online,Food & Grocery,2022-04-19,2,45.31,90.61,0,0,0
TXN0014176,GM01205,MENA,Riyadh,Online,Sports,2022-11-15,2,48.02,96.05,0,0,1
TXN0014177,GM01206,North America,Toronto,Online,Beauty,2023-09-13,3,148.01,444.04,10,0,0
TXN0014178,GM01206,North America,Toronto,In-Store,Food & Grocery,2024-02-19,2,37.44,74.88,0,0,0
TXN0014179,GM01206,North America,Toronto,Mobile App,Beauty,2023-05-17,2,53.9,107.79,0,0,0
TXN0014180,GM01206,North America,Toronto,Mobile App,Electronics,2022-10-16,4,124.7,498.79,0,0,1
TXN0014181,GM01206,North America,Toronto,Online,Home & Garden,2024-02-23,3,298.95,896.85,0,0,0
TXN0014182,GM01206,North America,Toronto,In-Store,Fashion,2023-07-13,1,251.92,251.92,0,0,0
TXN0014183,GM01206,North America,Toronto,In-Store,Fashion,2022-03-02,2,176.37,352.75,20,0,0
TXN0014184,GM01206,North America,Toronto,Mobile App,Home & Garden,2022-12-05,2,61.0,122.0,5,0,0
TXN0014185,GM01206,North America,Toronto,Online,Fashion,2023-12-19,4,53.08,212.34,5,1,0
TXN0014186,GM01206,North America,Toronto,Online,Beauty,2023-05-17,2,100.1,200.2,5,0,0
TXN0014187,GM01206,North America,Toronto,In-Store,Food & Grocery,2023-11-14,4,288.83,1155.33,0,0,0
TXN0014188,GM01206,North America,Toronto,In-Store,Fashion,2024-01-01,1,46.18,46.18,0,0,0
TXN0014189,GM01206,North America,Toronto,In-Store,Fashion,2024-05-22,2,243.82,487.65,20,0,0
TXN0014190,GM01207,North America,New York,Online,Fashion,2024-03-22,3,17.92,53.77,5,0,0
TXN0014191,GM01207,North America,New York,In-Store,Electronics,2022-01-30,1,70.11,70.11,10,0,0
TXN0014192,GM01207,North America,New York,Mobile App,Home & Garden,2023-03-09,3,66.79,200.36,5,0,0
TXN0014193,GM01207,North America,New York,Mobile App,Sports,2022-05-05,3,49.14,147.41,10,0,0
TXN0014194,GM01207,North America,New York,Mobile App,Beauty,2022-06-12,1,28.21,28.21,0,0,0
TXN0014195,GM01208,MENA,Dubai,In-Store,Sports,2023-04-04,1,155.0,155.0,0,0,0
TXN0014196,GM01208,MENA,Dubai,Mobile App,Food & Grocery,2023-04-27,3,312.87,938.6,0,0,0
TXN0014197,GM01208,MENA,Dubai,In-Store,Beauty,2023-09-21,5,768.4,3842.01,5,0,0
TXN0014198,GM01208,MENA,Dubai,Online,Fashion,2023-09-03,5,591.09,2955.47,5,0,0
TXN0014199,GM01208,MENA,Dubai,Call Center,Sports,2022-04-01,1,366.26,366.26,5,0,0
TXN0014200,GM01208,MENA,Dubai,Online,Food & Grocery,2024-01-01,4,286.42,1145.69,0,0,0
TXN0014201,GM01208,MENA,Dubai,Online,Home & Garden,2023-01-23,5,387.86,1939.29,0,0,0
TXN0014202,GM01208,MENA,Dubai,Online,Home & Garden,2022-11-08,2,576.9,1153.8,15,0,0
TXN0014203,GM01208,MENA,Dubai,Online,Electronics,2022-12-20,1,495.64,495.64,5,0,0
TXN0014204,GM01208,MENA,Dubai,In-Store,Electronics,2023-08-19,1,755.08,755.08,0,0,0
TXN0014205,GM01208,MENA,Dubai,Online,Food & Grocery,2022-06-01,1,332.69,332.69,5,0,0
TXN0014206,GM01208,MENA,Dubai,Mobile App,Sports,2023-01-10,1,777.48,777.48,20,0,0
TXN0014207,GM01208,MENA,Dubai,Online,Fashion,2022-07-11,1,669.2,669.2,5,0,0
TXN0014208,GM01208,MENA,Dubai,Online,Fashion,2022-02-13,1,466.12,466.12,15,0,0
TXN0014209,GM01208,MENA,Dubai,Online,Electronics,2023-10-11,1,608.97,608.97,5,0,0
TXN0014210,GM01208,MENA,Dubai,Mobile App,Food & Grocery,2023-12-28,3,449.48,1348.44,0,0,0
TXN0014211,GM01208,MENA,Dubai,Mobile App,Electronics,2023-12-29,3,574.38,1723.15,0,0,0
TXN0014212,GM01208,MENA,Dubai,Mobile App,Beauty,2022-07-04,4,260.77,1043.07,0,0,0
TXN0014213,GM01208,MENA,Dubai,Mobile App,Sports,2023-12-24,5,715.42,3577.11,0,0,0
TXN0014214,GM01208,MENA,Dubai,Mobile App,Food & Grocery,2022-05-13,3,577.41,1732.22,10,0,1
TXN0014215,GM01209,Europe,Paris,Online,Fashion,2022-09-07,2,608.48,1216.95,0,1,0
TXN0014216,GM01209,Europe,Paris,In-Store,Home & Garden,2023-08-11,4,84.33,337.31,15,0,0
TXN0014217,GM01209,Europe,Paris,Online,Food & Grocery,2022-08-13,2,477.94,955.88,10,0,0
TXN0014218,GM01209,Europe,Paris,Mobile App,Food & Grocery,2022-01-19,4,310.11,1240.44,5,1,0
TXN0014219,GM01209,Europe,Paris,Online,Beauty,2022-08-19,1,679.54,679.54,0,0,0
TXN0014220,GM01209,Europe,Paris,Online,Fashion,2022-09-13,5,192.16,960.79,0,0,0
TXN0014221,GM01209,Europe,Paris,In-Store,Home & Garden,2023-10-29,5,768.85,3844.25,0,0,0
TXN0014222,GM01209,Europe,Paris,Online,Food & Grocery,2022-05-04,4,722.18,2888.72,0,0,0
TXN0014223,GM01209,Europe,Paris,In-Store,Home & Garden,2024-05-23,4,437.04,1748.15,0,0,0
TXN0014224,GM01209,Europe,Paris,In-Store,Sports,2023-11-13,4,686.44,2745.77,0,0,1
TXN0014225,GM01209,Europe,Paris,In-Store,Beauty,2023-10-24,5,230.4,1151.98,5,0,0
TXN0014226,GM01209,Europe,Paris,Mobile App,Electronics,2022-10-09,1,745.21,745.21,20,0,0
TXN0014227,GM01209,Europe,Paris,Online,Sports,2023-03-28,5,201.89,1009.47,5,0,0
TXN0014228,GM01209,Europe,Paris,Online,Beauty,2022-05-27,3,409.18,1227.54,0,0,0
TXN0014229,GM01210,Southeast Asia,Manila,Call Center,Food & Grocery,2023-06-28,2,371.35,742.69,0,1,0
TXN0014230,GM01210,Southeast Asia,Manila,Online,Sports,2023-11-29,2,121.03,242.06,10,0,0
TXN0014231,GM01210,Southeast Asia,Manila,In-Store,Food & Grocery,2022-01-16,4,292.11,1168.44,5,0,0
TXN0014232,GM01210,Southeast Asia,Manila,Online,Home & Garden,2022-05-09,3,354.02,1062.07,10,0,1
TXN0014233,GM01210,Southeast Asia,Manila,Online,Electronics,2024-03-25,2,221.04,442.08,0,0,0
TXN0014234,GM01210,Southeast Asia,Manila,Mobile App,Food & Grocery,2024-04-05,2,509.22,1018.45,10,0,0
TXN0014235,GM01210,Southeast Asia,Manila,Mobile App,Sports,2023-05-26,3,605.14,1815.41,20,0,0
TXN0014236,GM01210,Southeast Asia,Manila,Mobile App,Sports,2024-02-21,4,639.48,2557.9,0,0,0
TXN0014237,GM01210,Southeast Asia,Manila,Online,Beauty,2022-09-02,2,176.71,353.42,5,0,0
TXN0014238,GM01210,Southeast Asia,Manila,Mobile App,Food & Grocery,2023-01-23,4,768.13,3072.51,5,0,1
TXN0014239,GM01210,Southeast Asia,Manila,Online,Home & Garden,2023-11-16,2,641.56,1283.11,5,0,0
TXN0014240,GM01210,Southeast Asia,Manila,Mobile App,Fashion,2023-04-24,5,666.97,3334.86,10,0,0
TXN0014241,GM01210,Southeast Asia,Manila,In-Store,Sports,2023-05-22,1,114.34,114.34,0,0,0
TXN0014242,GM01210,Southeast Asia,Manila,In-Store,Home & Garden,2022-10-23,3,293.6,880.8,0,0,0
TXN0014243,GM01210,Southeast Asia,Manila,In-Store,Sports,2022-07-17,3,604.42,1813.27,5,0,0
TXN0014244,GM01211,MENA,Istanbul,Mobile App,Sports,2022-03-23,3,214.28,642.84,15,0,0
TXN0014245,GM01211,MENA,Istanbul,Online,Sports,2023-05-19,2,61.33,122.66,0,0,0
TXN0014246,GM01211,MENA,Istanbul,Mobile App,Food & Grocery,2023-02-17,1,93.78,93.78,10,0,1
TXN0014247,GM01211,MENA,Istanbul,Mobile App,Fashion,2022-01-06,3,116.34,349.01,0,0,0
TXN0014248,GM01211,MENA,Istanbul,Call Center,Beauty,2024-03-03,1,287.67,287.67,0,0,0
TXN0014249,GM01211,MENA,Istanbul,In-Store,Home & Garden,2024-03-28,5,73.88,369.39,10,0,0
TXN0014250,GM01211,MENA,Istanbul,Online,Beauty,2022-10-13,2,113.98,227.96,0,1,0
TXN0014251,GM01211,MENA,Istanbul,In-Store,Fashion,2022-01-17,4,285.74,1142.94,0,0,0
TXN0014252,GM01211,MENA,Istanbul,Online,Beauty,2023-10-22,4,163.47,653.88,20,0,0
TXN0014253,GM01212,MENA,Istanbul,In-Store,Food & Grocery,2024-05-05,5,747.14,3735.69,0,0,0
TXN0014254,GM01212,MENA,Istanbul,In-Store,Home & Garden,2022-03-13,3,710.01,2130.03,0,0,0
TXN0014255,GM01212,MENA,Istanbul,Mobile App,Home & Garden,2022-08-16,2,389.06,778.11,5,0,0
TXN0014256,GM01212,MENA,Istanbul,In-Store,Sports,2023-06-24,4,347.58,1390.33,15,0,0
TXN0014257,GM01212,MENA,Istanbul,Online,Home & Garden,2023-03-01,3,657.87,1973.6,0,0,0
TXN0014258,GM01212,MENA,Istanbul,Online,Beauty,2022-01-09,3,378.61,1135.84,0,0,0
TXN0014259,GM01212,MENA,Istanbul,In-Store,Beauty,2023-11-25,2,628.0,1255.99,0,0,0
TXN0014260,GM01212,MENA,Istanbul,In-Store,Fashion,2022-04-29,2,702.54,1405.07,10,0,0
TXN0014261,GM01212,MENA,Istanbul,Online,Electronics,2022-02-01,2,482.23,964.46,5,1,0
TXN0014262,GM01212,MENA,Istanbul,Mobile App,Food & Grocery,2024-02-27,3,668.88,2006.65,0,0,0
TXN0014263,GM01212,MENA,Istanbul,Online,Sports,2023-11-29,1,663.95,663.95,5,0,0
TXN0014264,GM01212,MENA,Istanbul,Online,Fashion,2023-06-24,4,82.88,331.5,0,0,0
TXN0014265,GM01212,MENA,Istanbul,In-Store,Beauty,2022-12-03,1,125.93,125.93,0,0,0
TXN0014266,GM01212,MENA,Istanbul,Online,Food & Grocery,2023-10-17,3,532.73,1598.2,0,0,0
TXN0014267,GM01212,MENA,Istanbul,In-Store,Fashion,2023-06-27,3,210.54,631.63,0,0,0
TXN0014268,GM01212,MENA,Istanbul,Online,Sports,2022-03-12,5,620.67,3103.35,0,1,0
TXN0014269,GM01212,MENA,Istanbul,In-Store,Home & Garden,2022-11-20,5,310.72,1553.61,0,0,0
TXN0014270,GM01213,Europe,Warsaw,Mobile App,Home & Garden,2022-08-19,1,172.7,172.7,5,0,0
TXN0014271,GM01213,Europe,Warsaw,Mobile App,Sports,2023-04-25,2,229.31,458.62,5,0,0
TXN0014272,GM01213,Europe,Warsaw,In-Store,Beauty,2023-05-23,1,270.76,270.76,5,0,0
TXN0014273,GM01213,Europe,Warsaw,Mobile App,Beauty,2023-04-05,3,34.09,102.28,0,0,0
TXN0014274,GM01213,Europe,Warsaw,Online,Sports,2023-06-30,4,220.46,881.83,0,1,0
TXN0014275,GM01213,Europe,Warsaw,Online,Electronics,2022-08-30,3,298.36,895.08,5,0,0
TXN0014276,GM01213,Europe,Warsaw,Online,Electronics,2022-11-21,3,265.67,797.01,10,0,0
TXN0014277,GM01213,Europe,Warsaw,Call Center,Sports,2023-10-10,5,84.12,420.58,0,0,0
TXN0014278,GM01213,Europe,Warsaw,Mobile App,Food & Grocery,2022-08-27,4,279.9,1119.59,0,0,0
TXN0014279,GM01213,Europe,Warsaw,Online,Electronics,2023-01-26,5,177.06,885.3,5,1,0
TXN0014280,GM01213,Europe,Warsaw,Online,Home & Garden,2022-05-07,3,102.65,307.95,5,0,0
TXN0014281,GM01213,Europe,Warsaw,Online,Sports,2023-09-06,4,130.55,522.18,5,0,0
TXN0014282,GM01213,Europe,Warsaw,Mobile App,Home & Garden,2023-09-23,2,101.06,202.12,15,0,0
TXN0014283,GM01214,North America,Chicago,Online,Food & Grocery,2022-01-05,3,252.05,756.16,0,0,0
TXN0014284,GM01214,North America,Chicago,In-Store,Food & Grocery,2022-12-16,2,64.79,129.57,10,0,0
TXN0014285,GM01214,North America,Chicago,Online,Beauty,2022-08-27,4,285.3,1141.19,10,0,0
TXN0014286,GM01214,North America,Chicago,In-Store,Beauty,2023-11-16,4,118.15,472.61,10,0,0
TXN0014287,GM01214,North America,Chicago,Mobile App,Home & Garden,2023-09-13,1,52.63,52.63,5,0,0
TXN0014288,GM01214,North America,Chicago,Mobile App,Food & Grocery,2022-02-03,5,46.89,234.44,10,0,0
TXN0014289,GM01214,North America,Chicago,In-Store,Food & Grocery,2022-07-29,2,53.08,106.16,5,0,0
TXN0014290,GM01214,North America,Chicago,In-Store,Home & Garden,2022-11-19,3,255.41,766.24,0,0,0
TXN0014291,GM01214,North America,Chicago,Online,Fashion,2022-08-20,4,24.07,96.28,5,0,0
TXN0014292,GM01214,North America,Chicago,In-Store,Fashion,2022-02-23,4,86.81,347.26,0,0,0
TXN0014293,GM01214,North America,Chicago,In-Store,Electronics,2024-06-13,3,21.65,64.94,10,0,0
TXN0014294,GM01214,North America,Chicago,Online,Fashion,2022-04-06,4,133.04,532.14,15,0,0
TXN0014295,GM01214,North America,Chicago,In-Store,Beauty,2024-01-07,2,243.46,486.92,5,1,0
TXN0014296,GM01214,North America,Chicago,Online,Food & Grocery,2024-02-06,1,97.2,97.2,0,0,0
TXN0014297,GM01214,North America,Chicago,Call Center,Sports,2024-04-04,3,93.32,279.95,10,0,0
TXN0014298,GM01215,North America,Chicago,Mobile App,Sports,2024-01-16,3,134.22,402.65,5,0,1
